gridmet_id,fbfm40_code,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,fbfm40_group
fire_00998,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_00999,186.0,7264.0,142.0,119.0,45.0,2264.0,104.0,timber_litter
fire_01000,101.0,7110.0,215.0,208.0,0.0,2110.0,112.0,grass
fire_01001,142.0,7017.0,120.0,110.0,25.0,2017.0,102.0,shrub
fire_01002,142.0,9308.0,341.0,302.0,0.0,2126.0,112.0,shrub
fire_01003,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01004,102.0,9301.0,339.0,302.0,0.0,2270.0,123.0,grass
fire_01005,122.0,7110.0,222.0,216.0,0.0,2110.0,112.0,grass_shrub
fire_01006,102.0,7129.0,336.0,303.0,0.0,2129.0,123.0,grass
fire_01007,122.0,7017.0,117.0,111.0,15.0,2017.0,101.0,grass_shrub
fire_01008,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01009,102.0,9301.0,344.0,304.0,0.0,2270.0,124.0,grass
fire_01010,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01011,142.0,7019.0,124.0,112.0,25.0,2019.0,102.0,shrub
fire_01012,144.0,7114.0,136.0,131.0,35.0,2114.0,103.0,shrub
fire_01013,102.0,9301.0,331.0,304.0,0.0,2270.0,123.0,grass
fire_01014,122.0,7082.0,223.0,205.0,0.0,2082.0,112.0,grass_shrub
fire_01015,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01016,186.0,7113.0,163.0,117.0,65.0,2113.0,106.0,timber_litter
fire_01017,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01018,122.0,9272.0,343.0,304.0,0.0,2236.0,124.0,grass_shrub
fire_01019,93.0,7961.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01020,144.0,7114.0,134.0,123.0,35.0,2114.0,103.0,shrub
fire_01021,103.0,7105.0,225.0,212.0,0.0,2105.0,113.0,grass
fire_01022,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01023,161.0,7098.0,233.0,213.0,0.0,2043.0,106.0,timber_understory
fire_01024,144.0,7105.0,239.0,215.0,0.0,2105.0,115.0,shrub
fire_01025,165.0,7031.0,139.0,112.0,35.0,2031.0,103.0,timber_understory
fire_01026,141.0,7123.0,339.0,303.0,0.0,2124.0,111.0,shrub
fire_01027,165.0,7044.0,137.0,115.0,35.0,2044.0,103.0,timber_understory
fire_01028,144.0,7098.0,238.0,213.0,0.0,2098.0,113.0,shrub
fire_01029,141.0,7079.0,230.0,206.0,0.0,2079.0,112.0,shrub
fire_01030,145.0,7105.0,232.0,217.0,0.0,2105.0,115.0,shrub
fire_01031,147.0,7105.0,228.0,206.0,0.0,2105.0,115.0,shrub
fire_01032,142.0,7137.0,358.0,304.0,35.0,2028.0,107.0,shrub
fire_01033,147.0,7021.0,130.0,110.0,0.0,2105.0,115.0,shrub
fire_01034,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01035,122.0,7264.0,130.0,109.0,35.0,2264.0,103.0,grass_shrub
fire_01036,122.0,7098.0,244.0,208.0,0.0,2098.0,114.0,grass_shrub
fire_01037,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01038,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01039,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01040,102.0,9301.0,333.0,303.0,0.0,2270.0,123.0,grass
fire_01041,121.0,9301.0,327.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_01042,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01043,122.0,7092.0,244.0,212.0,0.0,2092.0,114.0,grass_shrub
fire_01044,188.0,7043.0,156.0,133.0,65.0,2043.0,107.0,timber_litter
fire_01045,142.0,7110.0,220.0,206.0,0.0,2110.0,113.0,shrub
fire_01046,103.0,9829.0,356.0,304.0,0.0,2280.0,125.0,grass
fire_01047,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01048,145.0,7105.0,229.0,214.0,0.0,2105.0,115.0,shrub
fire_01049,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01050,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01051,102.0,9301.0,343.0,303.0,0.0,2270.0,124.0,grass
fire_01052,102.0,9301.0,335.0,303.0,0.0,2270.0,123.0,grass
fire_01053,145.0,7110.0,246.0,223.0,0.0,2110.0,114.0,shrub
fire_01054,186.0,7264.0,130.0,109.0,45.0,2264.0,104.0,timber_litter
fire_01055,122.0,7092.0,230.0,208.0,0.0,2092.0,113.0,grass_shrub
fire_01056,101.0,7903.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01057,122.0,7151.0,117.0,107.0,15.0,2151.0,101.0,grass_shrub
fire_01058,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01059,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01060,144.0,7114.0,134.0,122.0,35.0,2114.0,103.0,shrub
fire_01061,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01062,144.0,7105.0,236.0,219.0,0.0,2105.0,115.0,shrub
fire_01063,188.0,7043.0,167.0,132.0,65.0,2043.0,106.0,timber_litter
fire_01064,122.0,7029.0,145.0,115.0,45.0,2029.0,104.0,grass_shrub
fire_01065,144.0,7105.0,230.0,216.0,0.0,2105.0,113.0,shrub
fire_01066,102.0,9301.0,348.0,304.0,0.0,2270.0,124.0,grass
fire_01067,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01068,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_01069,122.0,7933.0,218.0,210.0,0.0,2912.0,111.0,grass_shrub
fire_01070,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01071,102.0,7980.0,136.0,108.0,35.0,2960.0,103.0,grass
fire_01072,102.0,7980.0,136.0,108.0,35.0,2960.0,103.0,grass
fire_01073,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01074,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01075,122.0,7092.0,238.0,210.0,0.0,2092.0,113.0,grass_shrub
fire_01076,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01077,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01078,122.0,7092.0,226.0,212.0,0.0,2092.0,111.0,grass_shrub
fire_01079,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01080,122.0,7092.0,229.0,212.0,0.0,2092.0,113.0,grass_shrub
fire_01081,102.0,9301.0,340.0,304.0,0.0,2270.0,124.0,grass
fire_01082,184.0,7032.0,142.0,117.0,55.0,2032.0,105.0,timber_litter
fire_01083,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01084,102.0,9336.0,222.0,204.0,0.0,2282.0,112.0,grass
fire_01085,121.0,9310.0,226.0,211.0,0.0,2275.0,112.0,grass_shrub
fire_01086,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_01087,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01088,145.0,7110.0,243.0,217.0,0.0,2110.0,114.0,shrub
fire_01089,144.0,7114.0,139.0,119.0,35.0,2114.0,103.0,shrub
fire_01090,122.0,9337.0,216.0,211.0,0.0,2270.0,111.0,grass_shrub
fire_01091,121.0,7914.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_01092,122.0,7092.0,246.0,226.0,0.0,2092.0,114.0,grass_shrub
fire_01093,161.0,7027.0,150.0,120.0,0.0,2027.0,106.0,timber_understory
fire_01094,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01095,121.0,7904.0,17.0,17.0,0.0,2917.0,17.0,grass_shrub
fire_01096,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01097,122.0,7110.0,229.0,217.0,0.0,2110.0,112.0,grass_shrub
fire_01100,102.0,9301.0,342.0,303.0,0.0,2270.0,124.0,grass
fire_01101,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01102,102.0,7980.0,124.0,107.0,25.0,2960.0,102.0,grass
fire_01103,102.0,7987.0,384.0,304.0,0.0,2967.0,128.0,grass
fire_01104,123.0,7113.0,130.0,129.0,35.0,2113.0,103.0,grass_shrub
fire_01105,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_01106,165.0,7027.0,149.0,119.0,45.0,2027.0,104.0,timber_understory
fire_01107,183.0,7912.0,15.0,15.0,45.0,2915.0,15.0,timber_litter
fire_01108,142.0,7110.0,235.0,222.0,0.0,2110.0,114.0,shrub
fire_01109,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01110,122.0,7092.0,225.0,212.0,0.0,2092.0,112.0,grass_shrub
fire_01111,102.0,7934.0,338.0,304.0,0.0,2911.0,123.0,grass
fire_01112,122.0,7110.0,226.0,211.0,0.0,2110.0,112.0,grass_shrub
fire_01113,122.0,7110.0,224.0,210.0,0.0,2110.0,112.0,grass_shrub
fire_01114,102.0,7980.0,110.0,105.0,15.0,2960.0,101.0,grass
fire_01115,102.0,9301.0,337.0,302.0,0.0,2270.0,123.0,grass
fire_01116,144.0,7105.0,228.0,214.0,0.0,2105.0,113.0,shrub
fire_01117,145.0,7105.0,243.0,218.0,0.0,2105.0,114.0,shrub
fire_01118,122.0,9337.0,218.0,218.0,0.0,2270.0,111.0,grass_shrub
fire_01119,121.0,9129.0,161.0,123.0,0.0,2152.0,116.0,grass_shrub
fire_01120,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01121,102.0,7967.0,353.0,301.0,0.0,2967.0,125.0,grass
fire_01122,99.0,9062.0,100.0,100.0,0.0,2002.0,100.0,nonburnable_or_other
fire_01123,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01124,184.0,7105.0,233.0,218.0,45.0,2030.0,104.0,timber_litter
fire_01125,122.0,9829.0,342.0,302.0,0.0,2280.0,124.0,grass_shrub
fire_01126,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01127,121.0,7110.0,355.0,303.0,0.0,2110.0,114.0,grass_shrub
fire_01128,142.0,7087.0,217.0,205.0,0.0,2087.0,111.0,shrub
fire_01129,102.0,7980.0,137.0,113.0,35.0,2960.0,103.0,grass
fire_01130,122.0,7029.0,154.0,123.0,55.0,2029.0,105.0,grass_shrub
fire_01131,102.0,9301.0,331.0,304.0,0.0,2270.0,123.0,grass
fire_01132,102.0,7986.0,322.0,302.0,0.0,2966.0,122.0,grass
fire_01133,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01134,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01135,121.0,7092.0,232.0,214.0,0.0,2092.0,113.0,grass_shrub
fire_01136,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01137,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01138,102.0,9301.0,341.0,303.0,0.0,2184.0,125.0,grass
fire_01139,122.0,7933.0,224.0,208.0,0.0,2912.0,112.0,grass_shrub
fire_01140,102.0,7110.0,219.0,208.0,0.0,2110.0,111.0,grass
fire_01141,102.0,9301.0,346.0,304.0,0.0,2270.0,124.0,grass
fire_01142,122.0,9829.0,334.0,304.0,0.0,2280.0,123.0,grass_shrub
fire_01143,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01144,121.0,7153.0,220.0,204.0,0.0,2153.0,112.0,grass_shrub
fire_01145,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01146,102.0,7987.0,335.0,302.0,0.0,2967.0,123.0,grass
fire_01147,102.0,7129.0,340.0,304.0,0.0,2129.0,124.0,grass
fire_01148,165.0,7030.0,152.0,112.0,55.0,2030.0,105.0,timber_understory
fire_01149,123.0,7113.0,138.0,124.0,35.0,2113.0,103.0,grass_shrub
fire_01150,122.0,9829.0,331.0,303.0,0.0,2280.0,123.0,grass_shrub
fire_01151,102.0,9301.0,349.0,304.0,0.0,2270.0,125.0,grass
fire_01152,102.0,9301.0,335.0,304.0,0.0,2270.0,124.0,grass
fire_01153,102.0,9301.0,353.0,303.0,0.0,2270.0,125.0,grass
fire_01154,102.0,9301.0,326.0,303.0,0.0,2270.0,124.0,grass
fire_01155,102.0,9301.0,333.0,304.0,0.0,2270.0,124.0,grass
fire_01156,102.0,9301.0,336.0,304.0,0.0,2270.0,123.0,grass
fire_01157,122.0,7114.0,132.0,108.0,35.0,2114.0,103.0,grass_shrub
fire_01158,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01159,122.0,7092.0,238.0,224.0,0.0,2092.0,113.0,grass_shrub
fire_01160,102.0,9301.0,342.0,304.0,0.0,2270.0,124.0,grass
fire_01161,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01162,122.0,7092.0,231.0,208.0,0.0,2092.0,113.0,grass_shrub
fire_01163,165.0,7030.0,147.0,128.0,45.0,2030.0,104.0,timber_understory
fire_01164,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01165,102.0,9301.0,349.0,302.0,0.0,2270.0,124.0,grass
fire_01166,102.0,7980.0,112.0,105.0,15.0,2960.0,101.0,grass
fire_01167,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01168,122.0,7092.0,230.0,211.0,0.0,2092.0,113.0,grass_shrub
fire_01169,122.0,7933.0,214.0,208.0,0.0,2912.0,111.0,grass_shrub
fire_01170,145.0,7110.0,231.0,219.0,0.0,2110.0,113.0,shrub
fire_01171,102.0,9301.0,334.0,303.0,0.0,2270.0,123.0,grass
fire_01172,102.0,9301.0,343.0,304.0,0.0,2270.0,124.0,grass
fire_01173,102.0,9301.0,353.0,304.0,0.0,2270.0,125.0,grass
fire_01174,102.0,9301.0,358.0,304.0,0.0,2270.0,125.0,grass
fire_01175,122.0,7092.0,238.0,212.0,0.0,2092.0,113.0,grass_shrub
fire_01176,93.0,7981.0,61.0,61.0,0.0,2961.0,61.0,nonburnable_or_other
fire_01177,102.0,7986.0,351.0,302.0,0.0,2966.0,125.0,grass
fire_01178,102.0,9301.0,335.0,304.0,0.0,2270.0,123.0,grass
fire_01179,144.0,7114.0,139.0,117.0,35.0,2114.0,103.0,shrub
fire_01180,102.0,9301.0,364.0,303.0,0.0,2270.0,126.0,grass
fire_01181,121.0,7662.0,340.0,303.0,0.0,2662.0,121.0,grass_shrub
fire_01182,102.0,7987.0,335.0,304.0,0.0,2967.0,123.0,grass
fire_01183,102.0,7980.0,128.0,111.0,25.0,2960.0,102.0,grass
fire_01184,165.0,7027.0,167.0,121.0,65.0,2027.0,106.0,timber_understory
fire_01185,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01186,122.0,7662.0,322.0,304.0,0.0,2662.0,122.0,grass_shrub
fire_01187,122.0,7029.0,148.0,128.0,45.0,2029.0,104.0,grass_shrub
fire_01188,102.0,9301.0,340.0,303.0,0.0,2270.0,124.0,grass
fire_01189,102.0,9301.0,348.0,304.0,0.0,2270.0,124.0,grass
fire_01190,186.0,7980.0,147.0,103.0,45.0,2960.0,104.0,timber_litter
fire_01191,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01192,186.0,7029.0,162.0,123.0,65.0,2029.0,106.0,timber_litter
fire_01193,144.0,7114.0,130.0,128.0,35.0,2114.0,103.0,shrub
fire_01194,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01195,102.0,7980.0,115.0,113.0,15.0,2960.0,101.0,grass
fire_01196,93.0,7984.0,64.0,64.0,0.0,2964.0,64.0,nonburnable_or_other
fire_01197,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01198,165.0,7114.0,141.0,112.0,45.0,2114.0,104.0,timber_understory
fire_01199,122.0,7080.0,224.0,211.0,0.0,2080.0,112.0,grass_shrub
fire_01200,102.0,9308.0,344.0,302.0,0.0,2273.0,124.0,grass
fire_01201,99.0,9150.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01202,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01203,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01204,122.0,7126.0,230.0,203.0,0.0,2126.0,113.0,grass_shrub
fire_01205,122.0,7092.0,220.0,208.0,0.0,2092.0,112.0,grass_shrub
fire_01206,121.0,9309.0,335.0,303.0,0.0,2274.0,123.0,grass_shrub
fire_01207,102.0,9301.0,351.0,303.0,0.0,2270.0,125.0,grass
fire_01208,186.0,7113.0,151.0,128.0,55.0,2113.0,105.0,timber_litter
fire_01209,189.0,7027.0,140.0,124.0,45.0,2027.0,104.0,timber_litter
fire_01210,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01211,185.0,7105.0,244.0,219.0,35.0,2043.0,105.0,timber_litter
fire_01212,122.0,9337.0,222.0,212.0,0.0,2270.0,112.0,grass_shrub
fire_01213,141.0,7110.0,225.0,216.0,0.0,2110.0,115.0,shrub
fire_01214,102.0,7980.0,110.0,101.0,15.0,2960.0,101.0,grass
fire_01215,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01216,121.0,7110.0,355.0,303.0,0.0,2110.0,114.0,grass_shrub
fire_01217,102.0,9301.0,348.0,304.0,0.0,2270.0,124.0,grass
fire_01218,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01219,184.0,7112.0,144.0,111.0,45.0,2112.0,104.0,timber_litter
fire_01220,102.0,9301.0,331.0,304.0,0.0,2270.0,123.0,grass
fire_01221,144.0,7114.0,134.0,110.0,35.0,2114.0,103.0,shrub
fire_01222,102.0,9301.0,331.0,304.0,0.0,2270.0,124.0,grass
fire_01223,122.0,7110.0,224.0,218.0,0.0,2110.0,112.0,grass_shrub
fire_01224,91.0,7297.0,23.0,23.0,0.0,2903.0,23.0,nonburnable_or_other
fire_01225,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01226,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01227,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01228,145.0,7105.0,251.0,215.0,0.0,2105.0,115.0,shrub
fire_01229,122.0,7092.0,219.0,208.0,0.0,2092.0,111.0,grass_shrub
fire_01230,122.0,7933.0,223.0,212.0,0.0,2912.0,112.0,grass_shrub
fire_01231,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01232,122.0,7092.0,216.0,213.0,0.0,2092.0,111.0,grass_shrub
fire_01233,186.0,9301.0,344.0,302.0,45.0,2264.0,104.0,timber_litter
fire_01234,122.0,7092.0,217.0,212.0,0.0,2092.0,111.0,grass_shrub
fire_01235,122.0,9337.0,230.0,211.0,0.0,2270.0,113.0,grass_shrub
fire_01236,102.0,9301.0,337.0,303.0,0.0,2270.0,123.0,grass
fire_01237,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01238,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01239,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01240,142.0,7082.0,220.0,211.0,0.0,2082.0,112.0,shrub
fire_01241,165.0,7028.0,152.0,124.0,55.0,2028.0,105.0,timber_understory
fire_01242,165.0,7031.0,141.0,125.0,45.0,2031.0,104.0,timber_understory
fire_01243,145.0,7105.0,245.0,219.0,0.0,2105.0,114.0,shrub
fire_01244,141.0,7124.0,216.0,206.0,0.0,2124.0,111.0,shrub
fire_01245,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01246,102.0,9301.0,331.0,303.0,0.0,2270.0,123.0,grass
fire_01247,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01248,91.0,7296.0,22.0,22.0,0.0,2902.0,22.0,nonburnable_or_other
fire_01249,102.0,9301.0,346.0,304.0,0.0,2270.0,124.0,grass
fire_01250,141.0,7079.0,239.0,205.0,0.0,2079.0,113.0,shrub
fire_01251,142.0,7126.0,222.0,206.0,25.0,2062.0,102.0,shrub
fire_01252,101.0,9301.0,347.0,302.0,0.0,2270.0,123.0,grass
fire_01253,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01254,122.0,7092.0,222.0,207.0,0.0,2092.0,112.0,grass_shrub
fire_01255,122.0,9829.0,343.0,304.0,0.0,2280.0,124.0,grass_shrub
fire_01256,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01257,122.0,7092.0,223.0,213.0,0.0,2092.0,112.0,grass_shrub
fire_01259,102.0,7129.0,343.0,302.0,0.0,2129.0,124.0,grass
fire_01260,102.0,9301.0,338.0,303.0,0.0,2270.0,123.0,grass
fire_01261,145.0,7110.0,241.0,219.0,0.0,2110.0,114.0,shrub
fire_01262,102.0,9301.0,347.0,304.0,0.0,2270.0,124.0,grass
fire_01263,101.0,9301.0,347.0,302.0,0.0,2270.0,123.0,grass
fire_01264,141.0,7110.0,235.0,214.0,0.0,2110.0,114.0,shrub
fire_01265,121.0,9301.0,329.0,303.0,0.0,2270.0,122.0,grass_shrub
fire_01266,145.0,7110.0,244.0,223.0,0.0,2110.0,114.0,shrub
fire_01267,165.0,7028.0,150.0,125.0,55.0,2028.0,105.0,timber_understory
fire_01268,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01269,144.0,7105.0,227.0,222.0,0.0,2105.0,112.0,shrub
fire_01270,101.0,7913.0,16.0,16.0,0.0,2916.0,16.0,grass
fire_01271,122.0,9810.0,351.0,303.0,0.0,2275.0,125.0,grass_shrub
fire_01272,122.0,9336.0,230.0,203.0,0.0,2282.0,113.0,grass_shrub
fire_01273,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01274,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01275,91.0,7298.0,24.0,24.0,0.0,2904.0,24.0,nonburnable_or_other
fire_01276,102.0,9337.0,231.0,208.0,0.0,2270.0,113.0,grass
fire_01277,102.0,7105.0,325.0,308.0,0.0,2105.0,111.0,grass
fire_01278,122.0,9337.0,235.0,214.0,25.0,2114.0,103.0,grass_shrub
fire_01279,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01280,102.0,9301.0,338.0,304.0,0.0,2270.0,123.0,grass
fire_01281,102.0,7131.0,343.0,303.0,0.0,2131.0,125.0,grass
fire_01282,102.0,9301.0,334.0,304.0,0.0,2270.0,123.0,grass
fire_01283,122.0,7080.0,221.0,201.0,0.0,2080.0,113.0,grass_shrub
fire_01284,102.0,9301.0,332.0,305.0,0.0,2270.0,123.0,grass
fire_01285,122.0,7110.0,228.0,210.0,0.0,2110.0,112.0,grass_shrub
fire_01286,102.0,9301.0,332.0,304.0,0.0,2270.0,123.0,grass
fire_01287,102.0,9301.0,343.0,303.0,0.0,2270.0,124.0,grass
fire_01288,101.0,7092.0,230.0,211.0,0.0,2916.0,16.0,grass
fire_01289,102.0,9301.0,332.0,304.0,0.0,2270.0,126.0,grass
fire_01290,141.0,7098.0,226.0,201.0,0.0,2098.0,114.0,shrub
fire_01291,123.0,7113.0,142.0,129.0,45.0,2113.0,104.0,grass_shrub
fire_01292,144.0,7105.0,220.0,211.0,0.0,2105.0,112.0,shrub
fire_01293,165.0,7114.0,140.0,135.0,45.0,2114.0,104.0,timber_understory
fire_01294,144.0,7114.0,130.0,121.0,35.0,2114.0,103.0,shrub
fire_01295,98.0,7292.0,11.0,11.0,0.0,11.0,11.0,nonburnable_or_other
fire_01296,142.0,7098.0,231.0,215.0,35.0,2028.0,106.0,shrub
fire_01297,122.0,7029.0,145.0,114.0,45.0,2029.0,104.0,grass_shrub
fire_01298,144.0,7114.0,131.0,120.0,35.0,2114.0,103.0,shrub
fire_01299,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01300,145.0,7105.0,251.0,222.0,0.0,2105.0,115.0,shrub
fire_01301,185.0,7128.0,249.0,225.0,45.0,2015.0,107.0,timber_litter
fire_01302,144.0,9301.0,336.0,303.0,0.0,2105.0,113.0,shrub
fire_01303,186.0,7113.0,154.0,121.0,55.0,2113.0,105.0,timber_litter
fire_01304,102.0,9301.0,338.0,304.0,0.0,2270.0,125.0,grass
fire_01305,102.0,9301.0,330.0,304.0,0.0,2270.0,123.0,grass
fire_01306,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01307,103.0,7105.0,233.0,219.0,0.0,2105.0,115.0,grass
fire_01308,102.0,7980.0,137.0,113.0,35.0,2960.0,103.0,grass
fire_01309,102.0,9301.0,331.0,305.0,0.0,2270.0,123.0,grass
fire_01310,186.0,7264.0,143.0,129.0,45.0,2264.0,104.0,timber_litter
fire_01311,145.0,7110.0,259.0,230.0,0.0,2110.0,115.0,shrub
fire_01312,102.0,9301.0,334.0,303.0,0.0,2270.0,123.0,grass
fire_01313,141.0,7098.0,231.0,212.0,0.0,2098.0,113.0,shrub
fire_01314,188.0,7043.0,144.0,114.0,55.0,2043.0,105.0,timber_litter
fire_01315,99.0,9062.0,31.0,31.0,0.0,31.0,31.0,nonburnable_or_other
fire_01316,121.0,7123.0,346.0,302.0,0.0,2080.0,113.0,grass_shrub
fire_01317,91.0,7299.0,25.0,25.0,0.0,2905.0,25.0,nonburnable_or_other
fire_01318,102.0,7110.0,233.0,215.0,0.0,2129.0,125.0,grass
fire_01319,102.0,9301.0,357.0,304.0,0.0,2270.0,125.0,grass
fire_01320,145.0,7105.0,256.0,219.0,0.0,2105.0,115.0,shrub
fire_01321,142.0,7105.0,234.0,213.0,35.0,2027.0,105.0,shrub
fire_01322,121.0,7097.0,227.0,216.0,45.0,2914.0,14.0,grass_shrub
fire_01323,102.0,7987.0,335.0,304.0,0.0,2967.0,123.0,grass
fire_01324,121.0,7105.0,223.0,216.0,0.0,2917.0,17.0,grass_shrub
fire_01325,163.0,9302.0,142.0,115.0,35.0,2271.0,104.0,timber_understory
fire_01326,102.0,9301.0,339.0,304.0,0.0,2270.0,123.0,grass
fire_01327,144.0,7105.0,238.0,223.0,0.0,2105.0,113.0,shrub
fire_01328,165.0,7028.0,158.0,125.0,45.0,2028.0,105.0,timber_understory
fire_01329,101.0,7098.0,223.0,204.0,0.0,2098.0,112.0,grass
fire_01330,161.0,7044.0,136.0,113.0,35.0,2044.0,103.0,timber_understory
fire_01331,122.0,9829.0,342.0,303.0,0.0,2280.0,124.0,grass_shrub
fire_01332,122.0,9810.0,338.0,304.0,0.0,2275.0,123.0,grass_shrub
fire_01333,121.0,7921.0,128.0,108.0,0.0,2917.0,17.0,grass_shrub
fire_01334,184.0,7105.0,238.0,215.0,55.0,2030.0,105.0,timber_litter
fire_01335,145.0,7110.0,236.0,215.0,0.0,2110.0,113.0,shrub
