gridmet_id,Name,fire_start_date,year,month,Latitude,Longitude,AcresBurned,log_acres,nwcg_size_class,severity_tier,tmmx_F_7d_mean,tmmn_F_7d_mean,vpd_kPa_7d_mean,vs_m_s_7d_mean,rmin_pct_7d_mean,pr_mm_30d_sum,erc_7d_mean,bi_7d_mean,fm100_pct_7d_mean,fm1000_pct_30d_mean,elevation,slope_degrees,northness,eastness,usdm_raw,usdm_category,usdm_intensity,is_abnormally_dry_D0_plus,is_drought_D1_plus,is_severe_D2_plus,is_extreme_D3_plus,fbfm40_code,fbfm40_group,evt_code,evc_code,evh_code,canopy_cover,fvt_code,fvc_code,has_canopy_cover
fire_01979,Round Fire,2024-06-25,2024,6,35.48989,-118.93111,93.0,4.543294782270004,C,Small,97.48142857142868,76.44714285714282,3.7942857142857145,3.485714285714286,11.94285714285714,0.0,89.85714285714286,73.0,4.471428571428571,7.423333333333333,311.6013,5.0,-0.9335804264972016,-0.3583679495453004,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,330.0,302.0,0.0,2270.0,123.0,0.0
fire_01980,Crabtree Fire,2024-06-25,2024,6,37.732422,-120.596351,53.9,4.005513348515485,C,Small,93.49571428571439,60.8642857142858,2.611428571428572,3.914285714285714,16.628571428571426,0.0,65.28571428571429,57.57142857142857,7.1428571428571415,12.526666666666667,69.39768,0.0,-0.9396926207859084,-0.3420201433256686,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7129.0,343.0,304.0,0.0,2129.0,124.0,0.0
fire_01981,Pass Fire,2024-06-26,2024,6,37.744764,-121.596245,20.0,3.044522437723423,C,Small,92.15857142857143,60.76142857142852,2.45,3.6000000000000005,18.47142857142857,0.0,66.71428571428571,49.42857142857143,7.185714285714285,11.056666666666668,105.720695,2.0,0.2079116908177594,0.9781476007338056,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,330.0,304.0,0.0,2270.0,123.0,0.0
fire_01982,Basin Fire,2024-06-26,2024,6,36.868064,-119.110336,14023.0,9.54852542660107,G,Extreme,92.00428571428583,71.97285714285714,2.835714285714286,2.257142857142857,20.942857142857143,0.7,76.0,46.71428571428572,5.571428571428572,9.206666666666669,603.3877,13.0,-0.981627183447664,-0.1908089953765447,-1,,0.0,0.0,0.0,0.0,0.0,99.0,nonburnable_or_other,9213.0,100.0,100.0,0.0,2002.0,100.0,0.0
fire_01983,Columbia Fire,2024-06-26,2024,6,34.72313,-118.325308,388.0,5.963579343618446,E,Medium,97.32714285714286,69.76142857142862,3.2985714285714285,4.742857142857142,12.94285714285714,0.0,90.0,84.42857142857143,4.8,6.986666666666666,764.46405,1.0,-0.2079116908177593,0.9781476007338056,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,9810.0,336.0,303.0,0.0,2275.0,123.0,0.0
fire_01984,Clear Fire,2024-06-26,2024,6,41.884414,-121.239191,890.0,6.792344427470809,E,Medium,85.47285714285714,49.75571428571426,1.8071428571428567,2.6,18.17142857142857,2.4,63.0,46.42857142857143,8.014285714285714,12.506666666666666,1387.1327,2.0,-0.4539904997395467,0.8910065241883679,-1,,0.0,0.0,0.0,0.0,0.0,101.0,grass,7126.0,218.0,204.0,0.0,2126.0,111.0,0.0
fire_01985,Empire,2024-06-26,2024,6,37.933129,-121.777999,250.0,5.525452939131784,D,Medium,94.0357142857144,57.88142857142858,2.4514285714285715,4.328571428571428,18.38571428571429,0.0,66.85714285714286,56.71428571428572,7.6,10.97,83.07651,2.0,-0.0348994967025009,0.9993908270190958,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_01986,Hollow Fire,2024-06-27,2024,6,37.672148,-121.457333,210.0,5.351858133476067,D,Medium,94.11285714285717,61.17285714285714,2.605714285714285,3.7714285714285714,17.02857142857143,0.0,67.14285714285714,51.57142857142857,6.985714285714286,11.286666666666669,81.3553,3.0,0.5299192642332049,0.8480480961564261,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_01987,Veterans Fire,2024-06-27,2024,6,40.477613,-122.544406,85.0,4.454347296253507,C,Small,96.35000000000011,65.28714285714284,2.842857142857143,2.1,19.257142857142856,0.0,76.0,45.57142857142857,5.957142857142856,9.33666666666667,316.79602,3.0,-0.3746065934159123,-0.9271838545667872,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,334.0,303.0,0.0,2270.0,123.0,0.0
fire_01988,Bar Fire ,2024-06-27,2024,6,39.5281902,-121.533535,36.0,3.610917912644224,C,Small,95.86142857142862,67.47285714285714,2.718571428571429,2.128571428571429,24.2,0.0,72.71428571428571,48.57142857142857,6.442857142857142,10.32,106.651665,3.0,0.4383711467890774,-0.898794046299167,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,364.0,303.0,0.0,2270.0,126.0,0.0
fire_01989,Pizona Fire,2024-06-26,2024,6,38.000167,-118.49,2160.0,7.678326356506885,F,Large,78.11857142857153,54.46142857142852,1.768571428571429,2.671428571428572,16.485714285714284,2.9000000000000004,76.14285714285714,43.42857142857143,5.785714285714286,8.336666666666668,2376.4905,8.0,0.9993908270190958,-0.0348994967025008,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7080.0,229.0,211.0,0.0,2080.0,112.0,0.0
fire_01990,Spring Fire,2024-06-28,2024,6,40.402809,-121.994709,99.5,4.61015772749913,C,Small,96.2214285714285,64.61857142857153,2.795714285714286,3.2,19.585714285714285,0.0,77.14285714285714,60.71428571428572,6.1000000000000005,9.643333333333334,334.7818,2.0,0.7660444431189778,-0.6427876096865396,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7662.0,357.0,303.0,0.0,2662.0,125.0,0.0
fire_01991,Lime Fire,2024-06-28,2024,6,38.197384,-120.80076,27.0,3.332204510175204,C,Small,95.42428571428567,62.09857142857146,2.737142857142857,2.4714285714285715,17.742857142857144,1.2000000000000002,68.85714285714286,49.57142857142857,6.671428571428572,12.083333333333332,235.23387,2.0,-0.544639035015027,-0.8386705679454242,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,349.0,303.0,0.0,2270.0,124.0,0.0
fire_01992,Sheering Fire,2024-06-24,2024,6,38.163167,-119.985167,528.0,6.270988431858299,E,Medium,73.3357142857143,46.92714285714286,1.4057142857142857,3.0,20.2,0.8,74.57142857142857,56.85714285714285,6.685714285714286,9.566666666666665,2050.8792,4.0,-0.2079116908177598,-0.9781476007338056,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7028.0,158.0,122.0,55.0,2028.0,105.0,1.0
fire_01993,Adobe Fire,2024-06-28,2024,6,37.422757,-121.36663,41.0,3.737669618283368,C,Small,94.91000000000008,64.92714285714285,2.914285714285714,4.0,14.285714285714286,0.0,77.0,67.85714285714286,5.6000000000000005,10.726666666666668,380.12717,2.0,0.573576436351046,0.8191520442889918,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,7105.0,222.0,214.0,15.0,2114.0,103.0,1.0
fire_01994,Cotton Fire,2024-06-28,2024,6,35.782724,-120.202099,202.0,5.313205979041787,D,Medium,95.37285714285714,69.42714285714285,3.107142857142857,3.2142857142857144,14.085714285714284,0.0,82.57142857142857,65.57142857142857,5.1571428571428575,9.216666666666669,639.43274,2.0,0.034899496702501,0.9993908270190958,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9301.0,327.0,304.0,0.0,2270.0,122.0,0.0
fire_01995,Frazier Fire,2024-06-28,2024,6,37.06783,-119.50857,10.8,2.468099531471619,C,Small,95.5785714285714,71.63857142857138,3.041428571428572,3.0142857142857147,20.5,0.0,79.14285714285714,60.285714285714285,5.557142857142857,9.346666666666668,616.01117,4.0,-0.9396926207859084,-0.3420201433256686,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,355.0,303.0,0.0,2270.0,125.0,0.0
fire_01996,Lonoak Fire,2024-06-28,2024,6,36.21923,-121.08223,255.0,5.545177444479562,D,Medium,88.97000000000017,52.55857142857144,1.8885714285714283,3.742857142857143,19.542857142857144,0.0,55.285714285714285,49.42857142857143,9.55714285714286,14.306666666666665,157.1927,3.0,-0.2419218955996677,-0.9702957262759964,-1,,0.0,0.0,0.0,0.0,0.0,93.0,nonburnable_or_other,7984.0,64.0,64.0,0.0,2964.0,64.0,0.0
fire_01997,Round Fire,2024-06-29,2024,6,33.94343,-117.061943,344.0,5.84354441703136,E,Medium,93.2642857142858,63.61571428571434,2.004285714285714,3.071428571428572,26.528571428571432,0.0,55.0,44.142857142857146,10.457142857142856,12.766666666666667,713.5411,1.0,-0.9993908270190958,0.0348994967025011,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7129.0,340.0,302.0,0.0,2129.0,124.0,0.0
fire_01998,Mines Fire,2024-06-29,2024,6,37.520283,-121.5458,5.0,1.791759469228055,B,Small,88.84142857142857,62.7928571428572,2.4,3.6000000000000005,17.38571428571429,0.0,71.71428571428571,59.85714285714285,6.314285714285714,11.28,762.61224,9.0,0.1391731009600654,0.9902680687415704,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7105.0,231.0,217.0,0.0,2105.0,113.0,0.0
fire_01999,Creek Fire,2024-06-29,2024,6,38.895723,-120.930485,16.0,2.833213344056216,C,Small,92.54428571428573,65.1071428571429,2.692857142857143,2.314285714285714,18.785714285714285,0.0,77.14285714285714,53.42857142857143,5.6571428571428575,10.12,504.54593,2.0,-0.3255681544571566,-0.9455185755993168,-1,,0.0,0.0,0.0,0.0,0.0,165.0,timber_understory,7030.0,144.0,127.0,45.0,2030.0,104.0,1.0
fire_02000,El Paso Fire,2024-06-29,2024,6,35.486517,-117.74823,471.0,6.156978985585555,E,Medium,100.25857142857144,77.65571428571425,3.424285714285714,4.385714285714285,17.942857142857143,0.0,89.14285714285714,79.42857142857143,5.571428571428571,6.293333333333333,946.8233,5.0,0.2249510543438649,0.9743700647852352,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7082.0,222.0,204.0,0.0,2082.0,112.0,0.0
fire_02001,Indigo Fire,2024-06-30,2024,6,34.45733,-118.64093,21.6,3.1179499062782403,C,Small,91.36142857142852,62.07285714285714,1.827142857142857,3.314285714285714,28.285714285714285,0.0,50.71428571428572,42.0,11.042857142857144,14.239999999999998,372.10193,3.0,-0.9876883405951375,0.1564344650402309,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7092.0,223.0,212.0,0.0,2092.0,112.0,0.0
fire_02002,Sierra Fire ,2024-06-30,2024,6,34.04119,-117.43441,400.0,5.993961427306569,E,Medium,93.29000000000002,65.1071428571429,1.911428571428572,3.371428571428571,28.214285714285715,0.0,48.85714285714285,40.85714285714285,11.285714285714286,14.23333333333333,372.91592,8.0,0.9659258262890684,0.2588190451025207,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7296.0,22.0,22.0,0.0,2902.0,22.0,0.0
fire_02003,Brentwood Fire,2024-06-30,2024,6,35.279739,-119.95363,29.8,3.427514689979529,C,Small,95.96428571428581,57.21285714285716,2.6699999999999995,4.442857142857144,14.642857142857142,0.0,63.85714285714285,60.42857142857143,7.371428571428571,13.413333333333332,589.1619,1.0,0.4694715627858908,0.8829475928589269,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,339.0,304.0,0.0,2270.0,123.0,0.0
fire_02004,Canyon Fire,2024-06-30,2024,6,37.438803,-121.335653,80.0,4.394449154672439,C,Small,94.85857142857154,64.90142857142864,2.941428571428571,3.771428571428572,13.500000000000002,0.0,79.0,67.71428571428571,5.414285714285714,10.383333333333333,369.4201,4.0,-0.0348994967025009,0.9993908270190958,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7105.0,226.0,216.0,0.0,2105.0,114.0,0.0
fire_02005,Kitchen Fire,2024-07-01,2024,7,32.717444,-116.47191,43.1,3.7864597824528,C,Small,90.1785714285715,56.90428571428582,1.6671428571428577,4.885714285714285,28.285714285714285,0.0,48.0,48.142857142857146,12.571428571428571,13.873333333333337,983.78253,2.0,-0.6156614753256583,0.788010753606722,-1,,0.0,0.0,0.0,0.0,0.0,145.0,shrub,7097.0,239.0,225.0,0.0,2097.0,113.0,0.0
fire_02006,Kern Fire,2024-07-01,2024,7,35.434012,-117.977028,15.0,2.772588722239781,C,Small,97.81571428571434,74.54428571428573,3.365714285714286,4.571428571428571,14.771428571428572,0.0,91.0,83.42857142857143,5.214285714285715,6.183333333333333,1000.3182,1.0,-0.984807753012208,0.1736481776669302,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7082.0,214.0,204.0,0.0,2082.0,111.0,0.0
fire_02007,Mccain Fire,2024-07-01,2024,7,32.660837,-116.231794,1595.0,7.375255778009754,F,Large,91.02714285714286,62.047142857142816,1.9614285714285715,2.9,26.91428571428571,0.0,61.42857142857143,48.0,10.785714285714286,10.383333333333336,1004.33234,2.0,0.9271838545667874,0.374606593415912,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7092.0,220.0,208.0,0.0,2092.0,112.0,0.0
fire_02008,Sunrise Fire,2024-07-01,2024,7,34.432003,-117.834801,35.3,3.591817741270805,C,Small,93.9071428571428,64.18142857142858,2.841428571428572,4.828571428571429,14.542857142857144,0.0,88.71428571428571,84.28571428571429,5.414285714285716,6.6,1242.2792,10.0,0.8191520442889918,0.573576436351046,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,7082.0,222.0,215.0,25.0,2019.0,102.0,1.0
fire_02009,High Desert Fire,2024-07-01,2024,7,40.408993,-120.52602,10.0,2.3978952727983707,C,Small,87.91571428571434,53.4071428571429,2.191428571428572,3.8571428571428568,15.257142857142858,0.0,84.71428571428571,71.85714285714286,5.528571428571428,7.9766666666666675,1283.0583,5.0,-0.8910065241883679,-0.4539904997395466,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7080.0,232.0,209.0,0.0,2080.0,113.0,0.0
fire_02010,Toll Fire,2024-07-02,2024,7,38.63744,-122.585297,41.0,3.737669618283368,C,Small,84.93285714285722,62.4071428571429,1.9514285714285715,4.028571428571429,24.15714285714285,0.0,72.57142857142857,62.71428571428572,6.428571428571429,11.12,510.9385,22.0,-0.6819983600624986,-0.7313537016191705,-1,,0.0,0.0,0.0,0.0,0.0,188.0,timber_litter,7043.0,137.0,111.0,55.0,2043.0,105.0,1.0
fire_02011,Thompson Fire,2024-07-02,2024,7,39.53793,-121.5467,3789.0,8.240121298076472,F,Large,96.50428571428583,66.31571428571434,2.761428571428571,2.3285714285714287,22.385714285714283,0.0,75.14285714285714,52.142857142857146,6.414285714285714,9.793333333333331,93.55882,4.0,-0.992546151641322,0.1218693434051475,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,132.0,116.0,35.0,2114.0,103.0,1.0
fire_02012,Yolla Fire,2024-07-02,2024,7,40.386141,-122.760479,19.3,3.0106208860477417,C,Small,94.65285714285729,59.39857142857146,2.4842857142857144,2.942857142857143,20.61428571428572,0.0,70.71428571428571,47.0,6.9,10.146666666666668,398.89902,3.0,0.1736481776669304,0.984807753012208,-1,,0.0,0.0,0.0,0.0,0.0,162.0,timber_understory,7265.0,143.0,128.0,45.0,2265.0,104.0,1.0
fire_02013,Denverton Fire,2024-07-02,2024,7,38.242509,-121.91466,25.0,3.258096538021482,C,Small,91.51571428571434,60.19571428571428,2.3285714285714287,5.228571428571429,19.1,0.0,68.14285714285714,61.85714285714285,6.928571428571429,11.070000000000002,11.197976,1.0,-0.5000000000000004,-0.8660254037844385,-1,,0.0,0.0,0.0,0.0,0.0,98.0,nonburnable_or_other,7668.0,355.0,303.0,0.0,2668.0,125.0,0.0
fire_02014,Border 60 Fire,2024-07-02,2024,7,32.582559,-116.616755,22.5,3.157000421150113,C,Small,89.09857142857146,59.11571428571434,1.752857142857143,3.628571428571429,28.47142857142857,0.0,48.57142857142857,42.285714285714285,11.642857142857144,14.5,562.7637,4.0,-0.7193398003386511,-0.6946583704589973,-9,,,,,,,122.0,grass_shrub,7092.0,224.0,206.0,0.0,2092.0,112.0,0.0
fire_02015,Airline Fire,2024-07-02,2024,7,36.65921,-121.22114,1295.0,7.16703787691222,F,Large,92.15857142857143,53.124285714285676,2.171428571428572,3.785714285714286,17.642857142857142,0.0,63.57142857142857,51.142857142857146,7.9,12.63,444.37885,11.0,-0.1218693434051471,-0.992546151641322,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7105.0,227.0,217.0,0.0,2105.0,112.0,0.0
fire_02016,Moccasin Fire,2024-07-02,2024,7,38.63826,-120.774929,51.0,3.951243718581428,C,Small,89.6642857142858,63.97571428571432,2.342857142857143,2.5142857142857147,21.728571428571428,0.0,76.57142857142857,54.142857142857146,5.828571428571428,10.113333333333337,586.12134,11.0,-0.898794046299167,0.4383711467890773,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7029.0,141.0,123.0,45.0,2029.0,104.0,1.0
fire_02017,Bowman Fire,2024-07-02,2024,7,35.608374,-117.899544,13.0,2.6390573296152584,C,Small,99.61571428571435,74.46714285714299,3.755714285714286,4.142857142857143,11.8,0.0,96.71428571428572,84.28571428571429,4.585714285714286,5.203333333333334,945.76044,5.0,-0.2079116908177593,0.9781476007338056,-1,,0.0,0.0,0.0,0.0,0.0,142.0,shrub,7087.0,216.0,205.0,0.0,2087.0,111.0,0.0
fire_02018,Luken Fire,2024-07-02,2024,7,33.79682,-117.264072,18.0,2.9444389791664403,C,Small,95.11571428571445,61.94428571428574,2.287142857142857,3.128571428571429,21.071428571428573,0.0,55.71428571428572,45.0,10.099999999999998,12.993333333333334,524.3314,3.0,-0.9271838545667874,-0.374606593415912,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_02019,Power Fire,2024-07-02,2024,7,35.470889,-118.750959,200.0,5.303304908059076,D,Medium,94.24142857142856,69.58142857142857,3.097142857142857,3.5857142857142854,13.3,0.0,91.71428571428572,75.0,4.585714285714286,6.786666666666667,497.12036,14.0,0.6819983600624986,-0.7313537016191703,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9301.0,327.0,303.0,0.0,2270.0,122.0,0.0
fire_02020,Sharp Fire,2024-07-03,2024,7,34.294625,-118.742209,133.0,4.897839799950911,D,Medium,86.75857142857144,59.14142857142866,1.37,3.357142857142857,33.84285714285714,0.0,42.0,35.857142857142854,13.157142857142857,15.536666666666669,371.103,6.0,-0.9702957262759964,-0.2419218955996675,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7092.0,231.0,213.0,0.0,2092.0,113.0,0.0
fire_02021,Olive Fire,2024-07-03,2024,7,35.612809,-119.9569496,1310.0,7.1785454837637,F,Large,96.81285714285727,66.2642857142857,3.0585714285714287,3.8285714285714287,14.414285714285716,0.0,84.85714285714286,72.28571428571429,5.371428571428572,8.436666666666666,259.34622,1.0,0.9945218953682732,0.1045284632676534,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7980.0,136.0,107.0,35.0,2960.0,103.0,1.0
fire_02022,Berry Fire,2024-07-03,2024,7,35.633333,-118.816667,59.8,4.107589788972121,C,Small,92.28714285714304,68.78428571428576,2.98,3.585714285714286,13.5,0.0,91.0,74.57142857142857,4.485714285714286,7.126666666666666,753.3179,7.0,0.2079116908177594,-0.9781476007338056,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,347.0,304.0,0.0,2270.0,124.0,0.0
fire_02023,Shelly Fire,2024-07-03,2024,7,41.465297,-123.057551,15520.0,9.649949224651184,G,Extreme,72.89857142857156,48.72714285714286,1.1300000000000003,3.271428571428572,32.55714285714285,2.0,65.71428571428571,43.71428571428572,7.885714285714285,10.006666666666666,1793.4319,24.0,-0.5150380749100544,-0.8571673007021121,-1,,0.0,0.0,0.0,0.0,0.0,183.0,timber_litter,7098.0,226.0,216.0,0.0,2032.0,107.0,0.0
fire_02024,Orchard Fire,2024-07-03,2024,7,35.10995,-118.3970832,831.0,6.723832440821209,E,Medium,85.52428571428578,58.421428571428706,2.137142857142857,5.114285714285714,14.999999999999998,0.0,80.57142857142857,79.57142857142857,6.0,8.843333333333334,1241.813,3.0,0.6293203910498375,0.7771459614569709,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9301.0,322.0,304.0,0.0,2270.0,122.0,0.0
fire_02025,Adams Fire,2024-07-03,2024,7,38.91033,-122.607362,16.0,2.833213344056216,C,Small,91.51571428571444,58.6785714285715,2.2785714285714285,4.071428571428571,20.82857142857143,0.0,70.0,54.142857142857146,6.957142857142857,10.616666666666667,432.44818,2.0,0.898794046299167,0.4383711467890774,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7298.0,24.0,24.0,0.0,2904.0,24.0,0.0
fire_02026,Watt Fire,2024-07-03,2024,7,38.736113,-121.392532,22.9,3.173878458937465,C,Small,99.3071428571429,64.15571428571425,3.1957142857142853,3.171428571428572,13.842857142857143,0.0,78.85714285714286,61.85714285714285,5.628571428571428,9.816666666666666,30.074871,0.0,-0.788010753606722,-0.6156614753256582,-1,,0.0,0.0,0.0,0.0,0.0,101.0,grass,9301.0,355.0,303.0,0.0,2270.0,124.0,0.0
fire_02027,Olinda Fire,2024-07-03,2024,7,40.439362,-122.415486,98.0,4.59511985013459,C,Small,96.91571428571434,69.65857142857143,3.0614285714285714,3.414285714285714,19.014285714285712,0.0,78.85714285714286,57.57142857142857,5.914285714285714,8.53,234.32726,1.0,-0.6691306063588582,0.7431448254773942,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_02028,Little Fire,2024-07-03,2024,7,36.786172,-120.757128,11.0,2.4849066497880004,C,Small,96.76142857142862,63.77000000000006,3.0157142857142856,5.285714285714286,13.514285714285714,0.0,82.57142857142857,79.71428571428571,5.414285714285716,8.686666666666667,158.56061,3.0,0.848048096156426,0.5299192642332049,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,7980.0,130.0,110.0,35.0,2960.0,103.0,1.0
fire_02029,Grubbs Fire,2024-07-03,2024,7,39.43511,-121.507399,10.0,2.3978952727983707,C,Small,97.94428571428574,66.57285714285715,2.9057142857142857,2.657142857142857,21.085714285714285,0.0,75.14285714285714,55.42857142857143,6.385714285714286,10.063333333333334,93.79601,2.0,-0.2923717047227371,-0.9563047559630352,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,135.0,130.0,35.0,2114.0,103.0,1.0
fire_02030,Slough Fire,2024-07-03,2024,7,38.493205,-121.161253,11.0,2.4849066497880004,C,Small,98.33000000000004,61.86714285714288,3.012857142857143,3.514285714285715,14.657142857142857,0.0,75.57142857142857,62.85714285714285,6.014285714285714,10.74,37.5154,0.0,0.3090169943749472,-0.9510565162951536,-1,,0.0,0.0,0.0,0.0,0.0,93.0,nonburnable_or_other,7984.0,64.0,64.0,0.0,2964.0,64.0,0.0
fire_02031,Adrian Fire,2024-07-03,2024,7,34.573279,-118.1935,80.0,4.394449154672439,C,Small,91.41285714285716,68.14142857142856,2.742857142857143,4.628571428571428,15.728571428571426,0.0,84.85714285714286,78.57142857142857,5.785714285714286,7.4766666666666675,914.74896,4.0,0.6560590289905073,0.754709580222772,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,7082.0,219.0,209.0,0.0,2082.0,111.0,0.0
fire_02032,Grande Fire,2024-07-04,2024,7,37.46973,-121.23728,323.0,5.780743515792329,E,Medium,98.89571428571438,66.7785714285715,3.197142857142857,4.414285714285716,15.2,0.0,74.71428571428571,60.42857142857143,6.085714285714286,10.146666666666668,159.75386,5.0,0.766044443118978,0.6427876096865393,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
fire_02033,Sotelo Fire,2024-07-04,2024,7,33.72325,-117.23049,17.0,2.8903717578961645,C,Small,97.45571428571446,60.65857142857154,2.54,3.142857142857143,18.54285714285714,0.0,56.285714285714285,46.0,9.885714285714286,13.06,536.396,5.0,0.8090169943749475,0.5877852522924731,-1,,0.0,0.0,0.0,0.0,0.0,122.0,grass_shrub,9337.0,235.0,213.0,0.0,2270.0,113.0,0.0
fire_02034,Deer Fire,2024-07-04,2024,7,40.2003,-122.30328,31.9,3.493472657771326,C,Small,99.66714285714288,69.24714285714302,3.322857142857143,4.942857142857142,17.057142857142857,0.0,79.14285714285714,68.57142857142857,5.928571428571429,8.443333333333333,150.06932,0.0,-0.882947592858927,0.4694715627858907,-1,,0.0,0.0,0.0,0.0,0.0,102.0,grass,9301.0,348.0,303.0,0.0,2270.0,124.0,0.0
fire_02035,Highway Fire ,2024-07-04,2024,7,35.25322,-119.2071,75.0,4.330733340286331,C,Small,100.54142857142855,70.55857142857144,3.65,3.514285714285714,11.942857142857145,0.0,90.71428571428572,74.0,4.785714285714286,7.173333333333333,95.23605,0.0,-0.5150380749100544,-0.8571673007021121,-1,,0.0,0.0,0.0,0.0,0.0,93.0,nonburnable_or_other,7988.0,68.0,68.0,0.0,2968.0,68.0,0.0
fire_02036,Meiss Fire,2024-07-04,2024,7,38.483838,-121.074404,17.8,2.933856869835904,C,Small,98.56142857142862,63.53857142857138,3.06,3.2857142857142856,15.94285714285714,0.0,75.14285714285714,60.71428571428572,6.114285714285715,10.8,57.4265,2.0,0.7313537016191707,-0.6819983600624983,-1,,0.0,0.0,0.0,0.0,0.0,101.0,grass,7913.0,16.0,16.0,0.0,2916.0,16.0,0.0
fire_02037,French Fire,2024-07-04,2024,7,37.50959,-119.9771,908.0,6.812345094177479,E,Medium,91.77285714285713,68.0642857142858,2.6814285714285715,2.071428571428572,18.928571428571427,0.0,80.57142857142857,53.285714285714285,5.7,9.143333333333334,742.5991,11.0,-0.8480480961564261,-0.5299192642332048,-1,,0.0,0.0,0.0,0.0,0.0,144.0,shrub,7114.0,133.0,131.0,35.0,2114.0,103.0,1.0
fire_02038,Nason Fire,2024-07-04,2024,7,33.928252,-117.191529,65.0,4.189654742026425,C,Small,93.88142857142859,63.66714285714288,2.462857142857143,2.757142857142857,18.414285714285715,0.0,61.0,46.71428571428572,8.914285714285715,12.319999999999997,511.31067,3.0,-0.7431448254773942,-0.6691306063588582,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7298.0,24.0,24.0,0.0,2904.0,24.0,0.0
fire_02039,Sonora Fire ,2024-07-04,2024,7,34.50711,-117.5124,5.0,1.791759469228055,B,Small,97.01857142857152,64.7214285714287,3.355714285714286,4.985714285714286,8.857142857142858,0.0,93.28571428571428,90.28571428571428,4.742857142857142,6.1400000000000015,1000.8151,2.0,0.8660254037844387,0.4999999999999999,-1,,0.0,0.0,0.0,0.0,0.0,121.0,grass_shrub,9310.0,216.0,204.0,0.0,2275.0,111.0,0.0
fire_02040,Lumpkin Fire,2024-07-04,2024,7,39.54992,-121.35037,7.5,2.1400661634962708,B,Small,93.1357142857143,67.06142857142852,2.72,3.185714285714286,21.728571428571428,0.0,77.57142857142857,60.57142857142857,5.985714285714287,9.523333333333332,402.40372,11.0,-0.7313537016191706,-0.6819983600624984,-1,,0.0,0.0,0.0,0.0,0.0,91.0,nonburnable_or_other,7299.0,25.0,25.0,0.0,2905.0,25.0,0.0
