County,Date,Year,Month,Day,incident_acres_burned,log_acres_burned,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),No_Drought,D0,D1,D2,D3,D4,Drought_Score,Drought_D3_D4,Any_Drought,Temp_Range,Avg_Temp,Is_Fire_Season,Season,Fire_Impact_Per_Capita,Max_Air_Temp_mean_7d,Max_Air_Temp_max_7d,Min_Air_Temp_mean_7d,Min_Air_Temp_min_7d,Precip_sum_7d,Precip_max_7d,Avg_Wind_Speed_mean_7d,Avg_Wind_Speed_max_7d,Max_Rel_Hum_mean_7d,Max_Rel_Hum_min_7d,Sol_Rad_mean_7d,Avg_Vap_Pres_mean_7d,ETo_sum_7d,Avg_Soil_Temp_mean_7d,Wind_Run_sum_7d,Population,Density,Land Area (mi)
santa clara,2019-06-26,2019,6,26,17.0,2.8903717578961645,0.25,0.0,731.0,14.5,78.3,49.1,100.0,6.8,164.3,69.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.199999999999996,63.7,1,Summer,8.818104294313048e-06,81.88571428571429,90.5,52.528571428571425,47.3,0.0,0.0,6.057142857142857,7.4,100.0,100.0,640.4285714285714,15.799999999999999,1.51,68.97142857142858,1018.5,1927852.0,1493.3013168086754,1291.0
shasta,2019-06-26,2019,6,26,90.0,4.51085950651685,0.25,0.0,693.0,9.2,70.8,37.9,92.0,7.5,180.9,65.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9,54.349999999999994,1,Summer,0.0004997778764993336,79.61428571428571,86.3,44.42857142857143,38.0,0.0,0.0,5.171428571428572,6.5,78.42857142857143,65.0,760.4285714285714,9.014285714285714,1.9100000000000001,67.64285714285714,869.5,180080.0,47.690677966101696,3776.0
riverside,2019-06-27,2019,6,27,20.0,3.044522437723423,0.23,0.0,685.0,15.2,84.8,60.2,87.0,4.3,102.8,73.1,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,24.599999999999994,72.5,1,Summer,8.095376487626622e-06,78.71428571428571,87.4,59.48571428571428,56.0,0.010000000000000444,0.01,4.4714285714285715,4.8,87.14285714285714,82.0,615.7142857142857,15.585714285714285,1.39,73.7,750.9,2470546.0,342.7030101262311,7209.0
nevada,2019-06-28,2019,6,28,2.0,1.0986122886681098,0.23,0.12,621.0,10.7,83.5,60.8,63.0,2.9,70.6,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.700000000000003,72.15,1,Summer,2.004912034484487e-05,87.17142857142858,94.0,59.114285714285714,52.7,0.04999999999999956,0.05,3.5142857142857147,4.4,69.57142857142857,54.0,730.8571428571429,11.771428571428572,1.95,81.67142857142858,591.4000000000001,99755.0,104.12839248434238,958.0
butte,2019-06-29,2019,6,29,12.0,2.5649493574615367,0.25,0.0,749.0,14.1,85.6,52.6,98.0,2.0,48.3,72.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.99999999999999,69.1,1,Summer,5.4748022227697024e-05,85.88571428571427,92.5,57.199999999999996,52.6,0.0,0.0,2.771428571428572,4.9,91.85714285714286,67.0,706.8571428571429,15.971428571428572,1.7000000000000002,74.82857142857144,462.7,219186.0,133.9767726161369,1636.0
merced,2019-06-29,2019,6,29,210.0,5.351858133476067,0.24,0.0,702.0,10.2,90.4,44.9,87.0,5.0,120.0,79.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.50000000000001,67.65,1,Summer,0.000756266205704408,90.8,98.1,49.32857142857143,44.1,0.0,0.0,4.8999999999999995,7.0,84.14285714285714,78.0,660.5714285714286,11.171428571428573,1.6199999999999999,82.0,821.6,277680.0,143.28173374613004,1938.0
riverside,2019-06-29,2019,6,29,214.0,5.3706380281276624,0.24,0.0,607.0,12.5,88.2,59.5,84.0,3.6,87.2,73.2,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,28.700000000000003,73.85,1,Summer,8.662052841760486e-05,82.20000000000002,87.4,58.98571428571428,56.0,0.0,0.0,4.285714285714286,4.8,87.14285714285714,82.0,666.8571428571429,15.357142857142858,1.55,73.57142857142857,718.7,2470546.0,342.7030101262311,7209.0
san diego,2019-06-29,2019,6,29,28.0,3.367295829986474,0.13,0.0,405.0,17.0,81.5,57.9,92.0,3.5,84.7,73.8,1.74,98.26,0.0,0.0,0.0,0.0,98.26,0.0,98.26,23.6,69.7,1,Summer,8.38742724655741e-06,73.08571428571429,76.8,58.957142857142856,55.7,0.0,0.0,4.185714285714285,4.4,90.42857142857143,87.0,625.0,15.900000000000002,1.3599999999999999,73.42857142857143,702.1,3338330.0,792.9524940617578,4210.0
santa clara,2019-07-02,2019,7,2,74.0,4.31748811353631,0.25,0.0,716.0,14.8,79.5,48.8,100.0,6.0,145.1,68.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.700000000000003,64.15,1,Summer,3.838468928112739e-05,80.67142857142858,85.2,49.885714285714286,44.8,0.0,0.0,5.785714285714286,8.6,99.71428571428571,98.0,629.5714285714286,14.028571428571427,1.57,67.28571428571429,971.0,1927852.0,1493.3013168086754,1291.0
san joaquin,2019-07-03,2019,7,3,283.0,5.648974238161206,0.27,0.0,732.0,13.9,89.0,56.9,79.0,5.4,130.6,66.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,72.95,1,Summer,0.0003713189564231619,86.68571428571428,91.1,54.34285714285715,48.6,0.010000000000000666,0.01,5.271428571428571,8.7,82.57142857142857,79.0,689.7142857142857,12.457142857142859,1.84,67.2,883.8,762148.0,547.5201149425287,1392.0
alameda,2019-07-05,2019,7,5,25.0,3.258096538021482,0.22,0.0,727.0,14.5,77.1,54.5,90.0,1.9,46.8,70.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.599999999999994,65.8,1,Summer,1.495815605425383e-05,72.01428571428572,74.5,54.1,51.9,0.0,0.0,1.5714285714285714,2.8,87.57142857142857,82.0,715.4285714285714,13.799999999999999,1.47,69.7,264.5,1671329.0,2267.7462686567164,737.0
contra costa,2019-07-05,2019,7,5,24.0,3.2188758248682006,0.29,0.0,753.0,15.2,94.2,56.2,100.0,3.9,94.1,73.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,75.2,1,Summer,2.0805772908456334e-05,88.12857142857145,90.6,55.04285714285715,49.6,0.0,0.0,4.3428571428571425,4.8,87.85714285714286,66.0,745.0,12.314285714285713,1.94,71.17142857142856,727.8,1153526.0,1608.8228730822873,717.0
shasta,2019-07-05,2019,7,5,30.0,3.4339872044851463,0.27,0.0,743.0,11.3,84.2,48.1,92.0,4.1,98.7,67.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.1,66.15,1,Summer,0.0001665926254997779,78.97142857142856,83.2,41.98571428571429,38.0,0.0,0.0,4.3999999999999995,5.0,88.57142857142857,83.0,753.5714285714286,9.1,1.83,64.21428571428571,738.6999999999999,180080.0,47.690677966101696,3776.0
yuba,2019-07-06,2019,7,6,38.0,3.6635616461296463,0.27,0.0,644.0,14.7,91.8,62.9,70.0,4.3,103.6,76.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,77.35,1,Summer,0.00048304266029389333,88.61428571428571,94.0,59.371428571428574,55.4,0.0,0.0,4.328571428571428,5.0,64.71428571428571,51.0,687.1428571428571,12.4,1.9100000000000001,74.24285714285715,724.8,78668.0,124.4746835443038,632.0
san luis obispo,2019-07-08,2019,7,8,1010.0,6.918695219020472,0.17,0.0,582.0,13.8,69.7,55.7,88.0,3.5,85.1,69.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,62.7,1,Summer,0.003567505324766611,73.54285714285713,80.9,50.82857142857143,47.9,0.0,0.0,3.4142857142857146,3.6,94.42857142857143,92.0,680.4285714285714,13.471428571428572,1.45,69.07142857142857,573.3,283111.0,85.76522265980006,3301.0
monterey,2019-07-09,2019,7,9,190.0,5.25227342804663,0.24,0.0,667.0,13.8,84.8,50.3,97.0,5.9,142.1,71.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,67.55,1,Summer,0.0004377264946631925,80.35714285714286,83.4,47.4,44.6,0.0,0.0,6.8428571428571425,8.5,96.71428571428571,94.0,687.8571428571429,13.1,1.74,70.6,1151.7,434061.0,132.25502742230347,3282.0
riverside,2019-07-11,2019,7,11,20.0,3.044522437723423,0.28,0.0,745.0,14.6,93.5,62.3,69.0,4.0,97.1,74.2,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,31.200000000000003,77.9,1,Summer,8.095376487626622e-06,84.52857142857144,89.3,60.12857142857143,58.4,0.0,0.0,4.257142857142857,4.8,86.85714285714286,82.0,703.1428571428571,15.671428571428569,1.7200000000000002,73.88571428571429,714.3,2470546.0,342.7030101262311,7209.0
alameda,2019-07-12,2019,7,12,22.0,3.1354942159291497,0.22,0.0,709.0,15.3,76.4,56.6,88.0,3.7,87.9,71.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.800000000000004,66.5,1,Summer,1.3163177327743371e-05,72.35714285714286,77.2,55.75714285714286,52.5,0.0,0.0,2.142857142857143,3.5,89.14285714285714,84.0,612.7142857142857,14.814285714285713,1.29,69.64285714285714,362.9,1671329.0,2267.7462686567164,737.0
riverside,2019-07-12,2019,7,12,80.0,4.394449154672439,0.28,0.0,727.0,16.1,96.4,63.7,80.0,3.7,89.7,75.2,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,32.7,80.05000000000001,1,Summer,3.238150595050649e-05,86.07142857142857,93.5,60.5,58.4,0.0,0.0,4.228571428571429,4.8,84.57142857142857,69.0,705.2857142857143,15.571428571428571,1.75,74.0,710.0,2470546.0,342.7030101262311,7209.0
san diego,2019-07-12,2019,7,12,100.0,4.61512051684126,0.23,0.0,685.0,18.3,80.2,61.0,96.0,3.5,85.1,76.2,1.74,98.26,0.0,0.0,0.0,0.0,98.26,0.0,98.26,19.200000000000003,70.6,1,Summer,2.9955097309133608e-05,76.31428571428572,81.2,60.142857142857146,59.7,0.0,0.0,4.028571428571428,4.2,89.42857142857143,83.0,685.0,16.5,1.52,75.42857142857143,676.3000000000001,3338330.0,792.9524940617578,4210.0
shasta,2019-07-12,2019,7,12,30.0,3.4339872044851463,0.28,0.0,750.0,12.9,88.9,48.6,94.0,4.1,99.3,68.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.300000000000004,68.75,1,Summer,0.0001665926254997779,82.44285714285715,85.6,50.10000000000001,48.1,0.0,0.0,4.8428571428571425,5.6,90.42857142857143,80.0,704.7142857142857,12.114285714285716,1.83,67.74285714285715,813.8,180080.0,47.690677966101696,3776.0
riverside,2019-07-13,2019,7,13,96.0,4.574710978503383,0.27,0.0,716.0,17.4,94.7,65.8,77.0,4.0,96.2,75.5,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,28.900000000000006,80.25,1,Summer,3.8857807140607786e-05,87.75714285714285,96.4,61.25714285714286,60.0,0.0,0.0,4.2,4.8,83.14285714285714,69.0,706.5714285714286,15.628571428571428,1.7800000000000002,74.1857142857143,706.9,2470546.0,342.7030101262311,7209.0
ventura,2019-07-14,2019,7,14,131.0,4.882801922586371,0.2,0.0,646.0,18.9,77.3,59.5,99.0,3.6,87.5,74.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.799999999999997,68.4,1,Summer,0.00015484523750422573,74.81428571428572,77.3,55.457142857142856,52.6,0.0,0.0,3.485714285714286,3.7,99.0,99.0,647.2857142857143,17.114285714285717,1.39,72.1,583.3,846006.0,459.5361216730038,1841.0
santa clara,2019-07-15,2019,7,15,47.0,3.871201010907891,0.32,0.0,704.0,14.9,92.0,53.3,92.0,7.4,177.9,70.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7,72.65,1,Summer,2.437946481368902e-05,87.45714285714287,93.3,54.8,51.7,0.0,0.0,6.485714285714287,9.8,100.0,100.0,688.5714285714286,16.285714285714285,1.8699999999999999,68.60000000000001,1091.3,1927852.0,1493.3013168086754,1291.0
stanislaus,2019-07-15,2019,7,15,202.0,5.313205979041787,0.3,0.0,704.0,15.7,93.0,58.3,89.0,5.6,134.5,77.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.7,75.65,1,Summer,0.0003668325282388407,89.62857142857142,94.5,54.98571428571428,48.8,0.0,0.0,4.728571428571428,5.6,94.85714285714286,93.0,700.7142857142857,16.514285714285712,1.8699999999999999,73.37142857142855,795.0999999999999,550660.0,368.0882352941176,1496.0
riverside,2019-07-16,2019,7,16,81.0,4.406719247264253,0.29,0.0,736.0,15.3,94.1,64.9,75.0,4.4,105.0,75.8,75.94,24.06,0.0,0.0,0.0,0.0,24.06,0.0,24.060000000000002,29.19999999999999,79.5,1,Summer,3.278627477488782e-05,93.61428571428573,96.7,62.5,60.0,0.0,0.0,3.9142857142857146,4.1,80.71428571428571,69.0,732.4285714285714,15.814285714285715,1.9300000000000002,74.92857142857143,660.5,2470546.0,342.7030101262311,7209.0
san joaquin,2019-07-16,2019,7,16,90.0,4.51085950651685,0.29,0.0,703.0,14.9,95.6,60.8,74.0,5.9,140.9,68.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.8,78.19999999999999,1,Summer,0.0001180873006292741,93.3142857142857,97.4,58.15714285714286,53.9,0.0,0.0,4.885714285714286,5.6,84.42857142857143,75.0,722.8571428571429,15.5,1.9600000000000004,67.91428571428573,822.8,762148.0,547.5201149425287,1392.0
modoc,2019-07-17,2019,7,17,128.0,4.859812404361672,0.26,0.0,736.0,11.0,84.5,45.9,87.0,4.1,98.4,68.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,65.2,1,Summer,0.014478000226218753,85.35714285714286,90.4,45.457142857142856,44.7,0.0,0.0,4.557142857142857,5.5,89.42857142857143,87.0,724.7142857142857,10.87142857142857,1.9000000000000001,68.58571428571427,763.8,8841.0,2.23936170212766,3948.0
san diego,2019-07-17,2019,7,17,25.0,3.258096538021482,0.22,0.0,702.0,17.5,78.2,61.2,93.0,3.8,90.6,76.7,1.74,98.26,0.0,0.0,0.0,0.0,98.26,0.0,98.26,17.0,69.7,1,Summer,7.488774327283402e-06,80.6,84.8,59.6,57.6,0.0,0.0,3.5714285714285707,4.0,95.57142857142857,94.0,702.2857142857143,18.071428571428573,1.62,76.28571428571429,601.6,3338330.0,792.9524940617578,4210.0
calaveras,2019-07-18,2019,7,18,27.0,3.332204510175204,0.26,0.0,653.0,13.8,89.2,61.5,71.0,3.8,90.6,75.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.700000000000003,75.35,1,Summer,0.0005881712231783031,89.67142857142856,93.7,57.471428571428575,55.7,0.0,0.0,3.271428571428572,3.5,80.28571428571429,72.0,665.8571428571429,12.657142857142857,1.8,74.91428571428571,552.6,45905.0,45.00490196078432,1020.0
stanislaus,2019-07-18,2019,7,18,35.0,3.58351893845611,0.26,0.0,683.0,18.6,90.3,59.5,94.0,4.9,118.4,76.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.799999999999997,74.9,1,Summer,6.35600915265318e-05,92.65714285714286,94.5,56.67142857142858,52.4,0.0,0.0,4.5,6.2,93.28571428571429,89.0,702.2857142857143,16.6,1.94,76.05714285714285,756.5,550660.0,368.0882352941176,1496.0
kern,2019-07-21,2019,7,21,208.0,5.342334251964811,0.27,0.0,676.0,17.6,97.6,64.8,75.0,3.8,90.5,83.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.8,81.19999999999999,1,Summer,0.00023105925114585394,97.05714285714285,100.3,64.62857142857142,62.3,0.0,0.0,4.771428571428571,5.5,68.85714285714286,57.0,715.4285714285714,14.942857142857141,2.09,82.91428571428571,803.4000000000001,900202.0,110.65789797172712,8135.0
napa,2019-07-22,2019,7,22,64.0,4.174387269895637,0.26,0.0,705.0,16.7,92.7,53.6,93.0,3.9,92.9,71.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,73.15,1,Summer,0.00046463003833197816,86.32857142857142,93.2,54.457142857142856,51.8,0.0,0.0,4.285714285714286,5.2,90.14285714285714,87.0,666.1428571428571,15.757142857142856,1.68,71.2,722.4,137744.0,183.17021276595744,752.0
san bernardino,2019-07-22,2019,7,22,81.0,4.406719247264253,0.28,0.0,612.0,11.4,100.3,65.8,44.0,5.2,124.9,70.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.5,83.05,1,Summer,3.7154514617549316e-05,92.58571428571429,100.0,64.2,60.3,0.0,0.0,8.17142857142857,10.3,49.714285714285715,41.0,750.4285714285714,9.457142857142857,2.3899999999999997,69.82857142857144,1374.6999999999998,2180085.0,108.63489136934425,20068.0
butte,2019-07-23,2019,7,23,10.0,2.3978952727983707,0.24,0.0,665.0,19.1,92.9,62.1,96.0,2.4,56.9,79.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.800000000000004,77.5,1,Summer,4.562335185641419e-05,90.35714285714286,95.7,60.98571428571429,57.7,0.0,0.0,2.0571428571428574,2.7,95.42857142857143,86.0,683.7142857142857,19.928571428571427,1.68,79.97142857142856,344.9,219186.0,133.9767726161369,1636.0
san luis obispo,2019-07-24,2019,7,24,95.0,4.564348191467836,0.24,0.0,659.0,14.7,91.0,57.2,88.0,2.7,65.3,71.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,74.1,1,Summer,0.0003355574315374535,75.25714285714287,81.9,55.7,53.1,0.0,0.0,3.2000000000000006,3.4,93.0,87.0,620.0,15.0,1.3900000000000001,70.42857142857143,537.7,283111.0,85.76522265980006,3301.0
santa clara,2019-07-24,2019,7,24,80.0,4.394449154672439,0.27,0.0,673.0,13.6,99.2,55.6,98.0,3.6,86.4,73.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,77.4,1,Summer,4.149696138500258e-05,83.2,88.6,55.557142857142864,54.2,0.0,0.0,5.957142857142857,7.9,100.0,100.0,644.1428571428571,16.5,1.57,72.74285714285715,1001.9000000000001,1927852.0,1493.3013168086754,1291.0
solano,2019-07-24,2019,7,24,183.0,5.214935757608986,0.225,0.01,830.0,14.6,97.7,68.2,82.0,4.0,95.6,77.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,82.95,1,Summer,0.00040880791166174834,92.5,97.3,59.5,56.8,0.0,0.0,3.1714285714285717,3.5,84.42857142857143,78.0,690.8571428571429,15.928571428571429,1.61,77.27142857142857,530.6,447643.0,544.5778588807785,822.0
mendocino,2019-07-27,2019,7,27,130.0,4.875197323201151,0.28,0.0,672.0,14.6,102.6,52.2,90.0,3.2,75.6,72.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.39999999999999,77.4,1,Summer,0.0014985763524651581,93.68571428571428,100.3,52.1,47.9,0.0,0.0,3.4857142857142853,4.4,89.0,84.0,662.2857142857143,14.3,1.8000000000000003,72.71428571428571,584.1999999999999,86749.0,24.735956658112347,3507.0
siskiyou,2019-07-27,2019,7,27,83.0,4.430816798843313,0.25,0.0,657.0,12.8,84.4,50.8,92.0,4.6,111.1,72.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60000000000001,67.6,1,Summer,0.0019063368474241484,85.31428571428572,87.0,48.042857142857144,43.8,0.0,0.0,4.1571428571428575,6.2,91.28571428571429,84.0,672.8571428571429,12.299999999999999,1.77,70.95714285714286,698.2999999999998,43539.0,6.934065934065934,6279.0
siskiyou,2019-07-27,2019,7,27,35.0,3.58351893845611,0.25,0.0,657.0,12.8,84.4,50.8,92.0,4.6,111.1,72.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.60000000000001,67.6,1,Summer,0.0008038769838535566,85.31428571428572,87.0,48.042857142857144,43.8,0.0,0.0,4.1571428571428575,6.2,91.28571428571429,84.0,672.8571428571429,12.299999999999999,1.77,70.95714285714286,698.2999999999998,43539.0,6.934065934065934,6279.0
modoc,2019-07-28,2019,7,28,14217.0,9.562264046489428,0.23,0.0,623.0,10.7,90.9,45.8,88.0,3.7,87.6,69.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.10000000000001,68.35,1,Summer,1.6080760095011877,88.54285714285716,89.8,47.98571428571428,42.8,0.0,0.0,4.6571428571428575,6.4,88.28571428571429,84.0,696.4285714285714,11.328571428571427,1.8599999999999999,69.85714285714286,782.7999999999998,8841.0,2.23936170212766,3948.0
san bernardino,2019-07-28,2019,7,28,156.0,5.056245805348308,0.32,0.0,713.0,9.9,104.8,67.3,46.0,5.3,127.0,74.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,86.05,1,Summer,7.155684296713201e-05,98.77142857142857,102.3,69.5,63.2,0.0,0.0,5.257142857142857,6.1,49.714285714285715,44.0,630.5714285714286,12.385714285714286,2.01,71.95714285714286,884.6999999999999,2180085.0,108.63489136934425,20068.0
san diego,2019-07-28,2019,7,28,150.0,5.017279836814924,0.22,0.0,667.0,19.8,79.3,60.5,96.0,3.5,84.3,78.8,1.74,98.26,0.0,0.0,0.0,0.0,98.26,0.0,98.26,18.799999999999997,69.9,1,Summer,4.493264596370041e-05,86.10000000000001,89.9,64.48571428571428,60.7,0.0,0.0,3.599999999999999,4.1,90.42857142857143,86.0,611.7142857142857,19.685714285714287,1.52,77.5,604.5999999999999,3338330.0,792.9524940617578,4210.0
santa barbara,2019-07-28,2019,7,28,100.0,4.61512051684126,0.27,0.0,713.0,13.5,100.1,52.0,100.0,4.2,100.6,82.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.099999999999994,76.05,1,Summer,0.00022396466733408139,94.34285714285716,102.5,56.57142857142857,55.0,0.0,0.0,4.271428571428571,4.7,92.71428571428571,86.0,651.4285714285714,15.37142857142857,1.7400000000000002,81.45714285714287,716.9000000000001,446499.0,163.3134601316752,2734.0
monterey,2019-07-29,2019,7,29,306.0,5.726847747587197,0.23,0.0,635.0,14.4,81.9,51.7,97.0,6.6,157.4,74.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.200000000000003,66.80000000000001,1,Summer,0.0007049700387733521,93.72857142857143,102.9,53.285714285714285,48.6,0.0,0.0,5.714285714285714,6.3,96.0,88.0,671.5714285714286,13.657142857142857,1.9500000000000002,74.12857142857142,957.2,434061.0,132.25502742230347,3282.0
el dorado,2019-07-30,2019,7,30,13.0,2.6390573296152584,0.29,0.0,703.0,11.6,93.4,64.2,49.0,4.8,115.4,68.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.200000000000003,78.80000000000001,1,Summer,6.74123509798126e-05,98.48571428571428,100.2,76.37142857142858,73.8,0.0,0.0,5.228571428571429,5.9,58.0,54.0,657.5714285714286,16.37142857142857,2.12,67.74285714285715,876.5999999999999,192843.0,112.90573770491804,1708.0
monterey,2019-07-30,2019,7,30,280.0,5.638354669333745,0.23,0.0,646.0,13.8,79.6,48.3,95.0,6.3,151.9,74.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.299999999999997,63.949999999999996,1,Summer,0.0006450706237141784,92.12857142857142,102.9,52.971428571428575,48.6,0.0,0.0,5.857142857142856,6.6,95.57142857142857,88.0,665.5714285714286,13.62857142857143,1.9100000000000001,74.31428571428572,980.1,434061.0,132.25502742230347,3282.0
kern,2019-07-31,2019,7,31,448.0,6.1070228877422545,0.29,0.0,676.0,14.2,98.9,62.7,73.0,4.4,106.3,81.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,80.80000000000001,1,Summer,0.00049766607939107,101.47142857142858,104.7,70.68571428571428,64.1,0.0,0.0,3.971428571428571,4.6,73.42857142857143,67.0,652.0,17.52857142857143,1.95,82.67142857142856,664.8,900202.0,110.65789797172712,8135.0
san diego,2019-08-01,2019,8,1,448.0,6.1070228877422545,0.22,0.0,663.0,19.6,83.2,62.7,95.0,3.8,91.4,77.6,1.74,98.26,0.0,0.0,0.0,0.0,98.26,0.0,98.26,20.5,72.95,1,Summer,0.00013419883594491857,82.84285714285714,89.9,62.67142857142858,59.6,0.0,0.0,3.5714285714285716,3.7,92.57142857142857,86.0,652.2857142857143,19.314285714285713,1.55,78.24285714285715,598.9,3338330.0,792.9524940617578,4210.0
modoc,2019-08-02,2019,8,2,103.0,4.6443908991413725,0.25,0.0,717.0,8.9,85.7,43.8,85.0,3.4,81.9,69.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.900000000000006,64.75,1,Summer,0.011650265807035404,87.60000000000001,90.9,49.01428571428571,43.4,0.0,0.0,4.542857142857143,5.9,86.0,77.0,688.1428571428571,10.442857142857141,1.8200000000000003,69.34285714285714,761.2999999999998,8841.0,2.23936170212766,3948.0
sacramento,2019-08-02,2019,8,2,84.0,4.442651256490317,0.24,0.0,656.0,15.7,95.5,56.9,90.0,3.1,75.6,76.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,76.2,1,Summer,5.412168875132244e-05,96.31428571428572,103.9,61.42857142857143,56.7,0.009999999999999778,0.01,3.6,4.9,76.42857142857143,57.0,680.8571428571429,13.77142857142857,1.85,77.24285714285713,602.5,1552058.0,1608.3502590673577,965.0
sacramento,2019-08-02,2019,8,2,50.0,3.9318256327243257,0.24,0.0,656.0,15.7,95.5,56.9,90.0,3.1,75.6,76.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.6,76.2,1,Summer,3.221529092340621e-05,96.31428571428572,103.9,61.42857142857143,56.7,0.009999999999999778,0.01,3.6,4.9,76.42857142857143,57.0,680.8571428571429,13.77142857142857,1.85,77.24285714285713,602.5,1552058.0,1608.3502590673577,965.0
contra costa,2019-08-03,2019,8,3,340.0,5.831882477283517,0.29,0.0,692.0,15.8,99.4,58.4,96.0,4.9,118.3,74.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.00000000000001,78.9,1,Summer,0.0002947484495364647,95.0,103.1,56.94285714285714,51.2,0.0,0.0,5.1571428571428575,5.7,93.28571428571429,70.0,709.8571428571429,14.528571428571428,1.9900000000000002,73.84285714285716,868.3999999999999,1153526.0,1608.8228730822873,717.0
los angeles,2019-08-03,2019,8,3,156.0,5.056245805348308,0.26,0.0,683.0,16.8,93.6,60.2,89.0,3.7,89.0,73.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.39999999999999,76.9,1,Summer,1.553923073038269e-05,90.6,95.1,62.34285714285715,57.4,0.0,0.0,4.014285714285714,4.5,89.57142857142857,79.0,684.7142857142857,18.357142857142854,1.74,74.95714285714287,671.0999999999999,10039107.0,2472.6864532019704,4060.0
san bernardino,2019-08-03,2019,8,3,26.0,3.295836866004329,0.31,0.0,682.0,7.1,98.2,63.1,44.0,5.3,126.8,71.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.1,80.65,1,Summer,1.1926140494522002e-05,99.47142857142856,104.8,65.11428571428571,61.2,0.0,0.0,5.785714285714286,7.0,47.285714285714285,31.0,716.5714285714286,9.142857142857142,2.2800000000000002,72.98571428571428,973.0,2180085.0,108.63489136934425,20068.0
