gridmet_id,UniqueId,Name,StartedDateOnly,Latitude,Longitude,AcresBurned
fire_01916,deb14d04-54d8-498d-8f44-7e318d1a194f,Grant Fire,2024-06-12,38.59179,-121.17954,119.0
fire_01917,1e0cde32-bc40-4d78-a9cd-052f304f1103,Llano Fire,2024-06-12,34.498542,-117.686469,30.0
fire_01918,578b4cc5-a0b3-4d99-b06e-69ffc53a6220,Johnson Fire,2024-06-13,38.177683,-121.033739,19.5
fire_01919,cf71f1c1-3a96-4bc9-bb51-fe036b5c17c5,Peterson Fire,2024-06-13,39.879737,-120.028888,21.9
fire_01920,e493c4b8-5848-4f01-ac3a-d577c393eb12,5 Fire,2024-06-14,35.50256,-119.53449,30.0
fire_01921,03232795-7d5f-4998-b04b-98628cdb40db,Felipe Fire,2024-06-15,37.28197,-121.73844,19.1
fire_01922,c93f7495-a345-4416-80b1-fb91996fa7dd,Post Fire,2024-06-15,34.79208,-118.8521,15563.1
fire_01923,2e93fb95-8e13-4724-b358-ca3824e4a6ca,Junes Fire,2024-06-15,39.369439,-121.518592,1056.0
fire_01924,99234b51-ab68-4aac-978c-af52b5a2f575,Hernandez Fire,2024-06-15,36.400976,-120.986676,642.0
fire_01925,e25bfa39-b7c2-418a-9dd1-af0fa6677fab,Rocky Fire,2024-06-15,39.548761,-121.355159,17.7
fire_01926,b82bba9f-0d5e-44a4-9547-190c7b147ebc,Sioux Fire,2024-06-15,37.207647,-119.673538,15.0
fire_01927,520a9130-6e98-4f88-b654-0e77e33edb04,West Fire,2024-06-15,34.73279,-118.29017,300.0
fire_01928,d110b1b2-327e-43e9-9c26-d49a1fbcbf15,Hesperia Fire,2024-06-15,34.30769,-117.28811,1078.0
fire_01929,2aad2b91-45f7-42b9-8299-1cdf3aacf1c2,Excelsior Fire,2024-06-16,38.52658,-121.28408,877.0
fire_01930,38faf6b6-365c-45f8-9e45-a6d121a4178b,Lisa Fire,2024-06-16,33.943389,-117.06443,890.0
fire_01931,8cc1df77-db00-4f1e-a167-66941973a5b9,Point Fire,2024-06-16,38.705475,-123.012253,1207.0
fire_01932,b1c20387-c024-40d6-bb7d-ed46655c4222,Inkopah 5 Fire,2024-06-16,32.655183,-116.099983,30.0
fire_01933,e4775796-95cc-45ef-b47a-f07c84169590,Summit Fire,2024-06-16,34.369667,-117.335667,12.5
fire_01934,df73d9d0-1193-462a-836b-baca046bd399,Elgin Fire,2024-06-16,37.097775,-120.635371,86.0
fire_01935,b20598f6-8122-4d4f-bb49-1d9657b48916,Max Fire,2024-06-16,34.67529,-118.27108,516.0
fire_01936,cba02f77-7fd1-4870-b4b4-e25a1d30cfe8,Hidden Fire,2024-06-16,40.72052,-122.23967,45.0
fire_01937,b1345511-654e-48c2-a117-7c5c3322567e,62 Fire,2024-06-16,33.984079,-116.583039,12.8
fire_01938,2a44c40f-2777-488e-8830-bdb0c668b0b8,Tuscany Fire,2024-06-17,33.847642,-116.569117,126.0
fire_01939,4cc240db-5c8a-4833-a4c6-8757772a858f,Slough Fire,2024-06-17,36.996139,-120.383187,33.0
fire_01940,a172c94e-6352-456e-b2fd-424844667ec2,Railroad Fire,2024-06-17,37.010829,-120.056215,13.0
fire_01941,311ac02a-61aa-4a29-980a-998ce071f438,Sites Fire,2024-06-17,39.31646,-122.46934,19195.0
fire_01942,9f426988-5213-4e2c-931f-52517cb4d3e1,Stage Fire,2024-06-17,35.942249,-118.946399,81.2
fire_01943,84856109-00eb-410f-b86e-908b8788fbfb,Coast Fire,2024-06-17,36.311477,-121.855352,15.0
fire_01944,4c10216b-5a51-4a3d-ae55-700d44bd2bee,Douglas Fire,2024-06-17,38.54166,-121.24438,400.0
fire_01945,ea7c5069-2636-470b-bfba-5aa621fb8a98,Aero Fire,2024-06-17,38.031684,-120.684174,5351.0
fire_01946,a53fc171-b27f-4475-8968-4789becbf807,Ingomar Fire,2024-06-17,37.15858,-120.968478,12.0
fire_01947,120b981a-e8e9-45a9-aeee-f1f0d1aa2aaf,Spring Fire,2024-06-18,37.843349,-120.50804,51.3
fire_01948,cd7aebca-2b90-4953-a108-2a0cab35a196,Sky Fire,2024-06-19,35.32752,-119.462711,528.0
fire_01949,2d437393-53dd-43c7-93db-5822d65372b8,Scotts Fire,2024-06-19,39.118221,-122.984408,38.0
fire_01950,cd369e40-e1c3-48be-8ef4-4561980bd9b1,Daytona Fire,2024-06-19,35.382,-118.878444,123.0
fire_01951,5892dc0c-3c9e-481e-8be1-580a1f9c8bdc,Vista Fire,2024-06-19,36.960029,-120.653749,25.0
fire_01952,965204c6-995d-41ef-9df8-6e1ffa3f1538,Side Fire,2024-06-19,36.016118,-118.828001,137.0
fire_01953,ccba94f4-0300-45e6-9f9c-247ad68ef603,Kirk Fire,2024-06-20,38.220139,-122.234173,20.0
fire_01954,d379549a-4026-49d4-81f7-12eee7c3134c,Double Fire,2024-06-20,39.458459,-121.303342,12.5
fire_01955,f7853da2-4ea7-4d3d-8dcd-a032f1e68275,Pfe Fire,2024-06-20,38.728881,-121.392475,15.0
fire_01956,61fcca17-72ce-4d55-ab63-b476f513d46b,Basalt Fire,2024-06-21,37.060845,-121.057483,58.0
fire_01957,c393bae6-7c2f-49e0-8d83-e1bb77d887d7,Gulch Fire,2024-06-21,37.313117,-119.791537,11.0
fire_01958,bc72883a-cba7-40df-9188-54c801003b3b,Water Fire,2024-06-21,35.60366,-119.96709,543.0
fire_01959,dc7cec75-1f29-498e-9139-01644df3b418,Jolon Fire,2024-06-21,35.87405,-120.835545,10.2
fire_01960,3c562f83-c547-4567-a729-9cf73cdf83c4,Willow Fire,2024-06-22,37.154953,-119.91267,213.0
fire_01961,0aa93bff-3d1e-43af-9958-fa526cd40c31,Border 58 Fire,2024-06-22,32.58748,-116.894511,137.0
fire_01962,912ab9e0-9c07-47c9-8c02-c140d91722ee,Watts Fire,2024-06-22,36.91237,-119.419517,90.0
fire_01963,ad646835-4be4-466a-967e-7c6382f04bf6,Needles Fire,2024-06-22,34.85092,-114.61131,70.0
fire_01964,ba97837b-0723-465c-8782-4b5168dcbe94,Valley Fire,2024-06-22,36.274399,-119.090599,2.0
fire_01965,7dcfb7b4-7b93-4338-8969-ba1041ab9986,Oak Fire,2024-06-23,33.653953,-116.927015,13.3
fire_01966,112e618e-f612-405b-8908-5df603790f77,10th Fire,2024-06-24,34.974609,-118.137537,133.0
fire_01967,1d36aec9-c1bd-4049-a40b-096c6b7dc0b7,Serrano Fire,2024-06-24,33.89433,-117.55522,11.5
fire_01968,ef627541-e8c5-410d-80b4-d6216e4bbbcb,Muscat Fire,2024-06-24,36.68179,-119.35579,142.0
fire_01969,972ad75a-fadc-4018-945d-6f5e8b10db6b,White Fire,2024-06-24,37.42087,-120.00789,52.0
fire_01970,f2432688-2a7d-4030-b3be-94991c782cf5,Willms Fire,2024-06-24,37.814796,-120.656478,12.0
fire_01971,ce429295-7bae-4567-b520-77c78773ece3,Amoruso Fire,2024-06-24,38.82437,-121.3909,502.0
fire_01972,bda3e0c7-b52b-43ca-9459-54fc1a490bc5,1-2 Fire,2024-06-24,38.029246,-120.956888,215.0
fire_01973,31a75af9-c850-423f-9a3e-2d8be2bb5f07,Apache Fire,2024-06-24,39.418598,-121.482631,691.0
fire_01974,dbcdf92c-2be1-4f61-afa7-e0eae6cec5c3,Bear Fire,2024-06-24,37.557104,-120.171776,19.0
fire_01975,f4e5e8d4-2398-42c4-ac64-42750dca4e7f,Lavender Fire,2024-06-25,35.61181,-119.956633,110.0
fire_01976,26f3518d-8978-4220-b98b-42d51c89ef02,Preston Fire,2024-06-25,38.845861,-123.019703,11.0
fire_01977,220ed40b-e932-487d-a206-fa99fb194849,Fresno June Lightning Complex,2024-06-24,36.78113,-119.345863,10616.0
fire_01978,5da0884b-54c9-453c-9e71-54faa8ec0993,Anchor Fire,2024-06-25,36.631882,-119.3226,12.0
fire_01979,15fecb82-73d1-4cde-b30b-ce5e14cb8cab,Round Fire,2024-06-25,35.48989,-118.93111,93.0
fire_01980,3ad0f5ed-bb4e-4289-bce3-72a1a843ecb9,Crabtree Fire,2024-06-25,37.732422,-120.596351,53.9
fire_01981,99c744c7-b28d-48d4-a5ce-55fc82f942d4,Pass Fire,2024-06-26,37.744764,-121.596245,20.0
fire_01982,9226f0ee-ae1d-4ca7-8a21-9390b6215c85,Basin Fire,2024-06-26,36.868064,-119.110336,14023.0
fire_01983,9013c77d-b3dc-48c2-8169-5be382acd2e5,Columbia Fire,2024-06-26,34.72313,-118.325308,388.0
fire_01984,fd62ec6c-4c45-4f1e-a6ca-243c424490cd,Clear Fire,2024-06-26,41.884414,-121.239191,890.0
fire_01985,57c216a3-72ab-4647-970a-163b1267b33a,Empire,2024-06-26,37.933129,-121.777999,250.0
fire_01986,367eee05-f2fb-41ba-ac19-4a4f2a7784e2,Hollow Fire,2024-06-27,37.672148,-121.457333,210.0
fire_01987,aeec4240-3b0f-44b8-b8be-21da8e9b5acb,Veterans Fire,2024-06-27,40.477613,-122.544406,85.0
fire_01988,68755884-e4c5-4564-830e-94df1e45f9bf,Bar Fire ,2024-06-27,39.5281902,-121.533535,36.0
fire_01989,26de0e6c-5714-427c-a66b-d82d425f3842,Pizona Fire,2024-06-26,38.000167,-118.49,2160.0
fire_01990,18a08d2e-68bf-46af-84eb-40cdb3e20e87,Spring Fire,2024-06-28,40.402809,-121.994709,99.5
fire_01991,b12d1a65-9cf4-4706-af93-bed155dedb27,Lime Fire,2024-06-28,38.197384,-120.80076,27.0
fire_01992,4d1eb95c-6e27-4af4-9133-d053b8310cbd,Sheering Fire,2024-06-24,38.163167,-119.985167,528.0
fire_01993,c65eb4f5-33c6-4472-90e9-d286270fad66,Adobe Fire,2024-06-28,37.422757,-121.36663,41.0
fire_01994,0df347a3-2aa0-463d-bb06-2ecc2f5275c6,Cotton Fire,2024-06-28,35.782724,-120.202099,202.0
fire_01995,b626b2e7-7816-4152-9515-c8db804022ff,Frazier Fire,2024-06-28,37.06783,-119.50857,10.8
fire_01996,d6fdb527-4cdb-47c0-8c60-58bb42dd31e1,Lonoak Fire,2024-06-28,36.21923,-121.08223,255.0
fire_01997,e9b91c35-173f-4e81-a03a-cd63fac47e5e,Round Fire,2024-06-29,33.94343,-117.061943,344.0
fire_01998,537d9c10-45f0-4cef-b936-580e9f08775c,Mines Fire,2024-06-29,37.520283,-121.5458,5.0
fire_01999,86c8ff02-a1bd-4de9-80d6-a6cfefa224eb,Creek Fire,2024-06-29,38.895723,-120.930485,16.0
fire_02000,f64533e4-f034-4660-a6fa-31a36d5616e0,El Paso Fire,2024-06-29,35.486517,-117.74823,471.0
fire_02001,1a69fba3-9511-4978-b8ec-3392d6a64973,Indigo Fire,2024-06-30,34.45733,-118.64093,21.6
fire_02002,ca49af04-92e9-4e98-809a-8607939a4c2d,Sierra Fire ,2024-06-30,34.04119,-117.43441,400.0
fire_02003,3b60ebfe-2fd6-4f0d-9a88-22d1e0c0941a,Brentwood Fire,2024-06-30,35.279739,-119.95363,29.8
fire_02004,ca854fbb-92a1-4142-8155-4efd9c0f3906,Canyon Fire,2024-06-30,37.438803,-121.335653,80.0
fire_02005,60babd50-9806-43f4-abed-d2718bd70f7f,Kitchen Fire,2024-07-01,32.717444,-116.47191,43.1
fire_02006,99f2e9d4-f771-40d4-8eb2-d56ab49ef211,Kern Fire,2024-07-01,35.434012,-117.977028,15.0
fire_02007,b0bd7da9-58b2-405b-ab35-bfd931bf4a78,Mccain Fire,2024-07-01,32.660837,-116.231794,1595.0
fire_02008,4a98e8c8-7580-4a5f-b15d-4f7190db358e,Sunrise Fire,2024-07-01,34.432003,-117.834801,35.3
fire_02009,5bc3c8c8-d881-4455-8a7d-93811e70b0d9,High Desert Fire,2024-07-01,40.408993,-120.52602,10.0
fire_02010,a0512940-e935-452a-b4a1-bf8e6fbee93a,Toll Fire,2024-07-02,38.63744,-122.585297,41.0
fire_02011,dd88859f-53c8-41f4-b697-5e7623f8eeae,Thompson Fire,2024-07-02,39.53793,-121.5467,3789.0
fire_02012,2bce08e5-efea-409f-a8c6-bc8f9254432e,Yolla Fire,2024-07-02,40.386141,-122.760479,19.3
fire_02013,40dd06ef-4937-4646-8950-849397eba75f,Denverton Fire,2024-07-02,38.242509,-121.91466,25.0
fire_02014,4190d31c-2571-40cc-9f84-bbc320ff9b62,Border 60 Fire,2024-07-02,32.582559,-116.616755,22.5
fire_02015,ef4e05b7-9ca7-42a0-afbc-2c98accaf08c,Airline Fire,2024-07-02,36.65921,-121.22114,1295.0
fire_02016,b5803b5d-30ac-4638-8be4-b29eb4386d6d,Moccasin Fire,2024-07-02,38.63826,-120.774929,51.0
fire_02017,f56284c7-82cf-4384-a344-61e133842dcc,Bowman Fire,2024-07-02,35.608374,-117.899544,13.0
fire_02018,073a621b-0e81-4a52-9332-1b32a9400d21,Luken Fire,2024-07-02,33.79682,-117.264072,18.0
fire_02019,475bb3e7-2ff7-45dc-8a88-ad819f7c6d7e,Power Fire,2024-07-02,35.470889,-118.750959,200.0
fire_02020,6aa086da-4175-4eec-88a4-563e410f55a0,Sharp Fire,2024-07-03,34.294625,-118.742209,133.0
fire_02021,5a0d9121-cb79-420a-bc1b-e0a897674944,Olive Fire,2024-07-03,35.612809,-119.9569496,1310.0
fire_02022,2e65fe33-1053-4be1-8025-ea4116b7b60b,Berry Fire,2024-07-03,35.633333,-118.816667,59.8
fire_02023,798bb0b3-8d70-4d9c-a0b6-094c9013a4da,Shelly Fire,2024-07-03,41.465297,-123.057551,15520.0
fire_02024,3400d0b8-e3e2-40a1-928b-47e56e243937,Orchard Fire,2024-07-03,35.10995,-118.3970832,831.0
fire_02025,697597c5-38dd-4db4-8f1a-e9d53c56b2e5,Adams Fire,2024-07-03,38.91033,-122.607362,16.0
fire_02026,4d60a968-e916-483c-89b8-ae7991b191a2,Watt Fire,2024-07-03,38.736113,-121.392532,22.9
fire_02027,da951cd4-b460-4d36-a4c7-f914f12ac31f,Olinda Fire,2024-07-03,40.439362,-122.415486,98.0
fire_02028,4130ec76-340c-450d-996e-c4e2c71a2365,Little Fire,2024-07-03,36.786172,-120.757128,11.0
fire_02029,cfed11d4-8e8e-4d81-b373-f96c756ee12f,Grubbs Fire,2024-07-03,39.43511,-121.507399,10.0
fire_02030,2a21f77a-0db4-4cd9-b1a6-3af4ead89e8d,Slough Fire,2024-07-03,38.493205,-121.161253,11.0
fire_02031,4a8ced50-3e3d-412e-87cf-37ee5045ddeb,Adrian Fire,2024-07-03,34.573279,-118.1935,80.0
fire_02032,263df749-7279-4200-9c93-b36eb00526c7,Grande Fire,2024-07-04,37.46973,-121.23728,323.0
fire_02033,22d0590d-60a8-488c-9ca9-605e686473a5,Sotelo Fire,2024-07-04,33.72325,-117.23049,17.0
fire_02034,b60b3089-a801-462b-a3de-3ded5f8c72ea,Deer Fire,2024-07-04,40.2003,-122.30328,31.9
fire_02035,289f036a-eb92-4ae2-9d1a-0356a259dfda,Highway Fire ,2024-07-04,35.25322,-119.2071,75.0
fire_02036,12b846f3-b12a-477c-acb0-14a93a94412e,Meiss Fire,2024-07-04,38.483838,-121.074404,17.8
fire_02037,a96e7558-807f-481e-a8c5-ddadc9829be7,French Fire,2024-07-04,37.50959,-119.9771,908.0
fire_02038,bb10e33a-6f40-44f4-875b-1f87694e87a7,Nason Fire,2024-07-04,33.928252,-117.191529,65.0
fire_02039,86cbe59b-509f-4d16-bd7b-ac29e1145084,Sonora Fire ,2024-07-04,34.50711,-117.5124,5.0
fire_02040,94cb3aa5-ae82-4b57-8b25-b59309da9f23,Lumpkin Fire,2024-07-04,39.54992,-121.35037,7.5
fire_02041,3dddbc43-507f-4b3f-ace9-14342e2ea5af,Rd 18.75 / Ave 24 Fire,2024-07-04,37.09824,-120.206748,10.0
fire_02042,e829b726-f797-435e-85d5-fd2b4fa5b2cd,Storey Fire,2024-07-04,36.974414,-120.032252,10.0
fire_02043,c850a914-f9f2-4e3f-9605-45c3c871ac93,Paloma Fire,2024-07-05,37.396908,-120.460411,14.4
fire_02044,81fa266f-2ad8-4826-a316-faf872deae23,Dersch Fire,2024-07-05,40.494374,-122.04948,57.0
fire_02045,2a35910f-6546-4f86-9314-846774ae7776,Hills Fire,2024-07-05,33.757944,-117.113903,71.0
fire_02046,bd450df3-28c4-497b-aa53-6bb4cf72c9ca,York Fire,2024-07-05,35.82553,-120.05765,60.0
fire_02047,bc6db02b-254b-4857-9bd9-2ec52580960e,Lake Fire,2024-07-05,34.785,-120.044833,38664.0
fire_02048,a34d2d90-9bc3-4d2c-bf8f-66b01d3792c3,Plenty Fire,2024-07-05,34.4792756,-118.506107,77.0
fire_02049,1fee6b10-8868-412b-973d-9af87fd96c06,Rancho Fire,2024-07-05,34.173631,-118.853661,13.6
fire_02050,2b097232-3f87-4cf3-85de-169a64cddc14,Vestal Fire,2024-07-05,40.200879,-122.539089,19.1
fire_02051,5c70cc79-8ef5-4306-97fa-74093ab5bd89,Pocket Fire,2024-07-06,38.742834,-122.907373,11.0
fire_02052,e99e51fc-7eb4-40eb-82a0-22bc6989543f,Pay Fire,2024-07-06,38.7231,-120.7549,77.0
fire_02053,b7ae358d-2766-4f99-a677-f231fae07dd8,Cahuilla Fire,2024-07-06,34.5444065,-117.131163,75.0
fire_02054,7701bdad-0622-432c-a822-1d6bf6de8c2d,Lucern Fire,2024-07-06,34.45196,-117.03341,419.0
fire_02055,4377f847-6f0f-470b-8319-4cafd43eb902,Top Fire,2024-07-06,33.964275,-117.3048,48.5
fire_02056,47d84716-507a-4630-af90-8ecdf542bc9d,Granite Fire,2024-07-06,37.7133123,-120.325444,55.0
fire_02057,59096d89-7195-4b37-b4cc-6d02ab922848,View Fire,2024-07-06,34.19518,-118.90918,14.2
fire_02058,c709ed98-7c0b-4b1f-880b-ca435696b8fa,Blue Water Fire,2024-07-06,34.169517,-114.276308,150.0
fire_02059,3a6eccd0-40fa-4d68-97fa-e38f93f0458c,Vista Fire,2024-07-07,34.292101,-117.606101,2936.0
fire_02060,ac4229e1-c4aa-498e-b407-4c19021a5cee,Post Fire,2024-07-07,33.788907,-117.293584,11.0
fire_02061,f2edef16-123c-47df-8cfb-5822aaa4e6eb,North Fire,2024-07-07,41.256864,-120.503588,4685.0
fire_02062,fb03fcdb-e84c-4edd-8457-126b805119f2,Royal Fire,2024-07-07,39.2393,-120.4168,215.0
fire_02063,f500704e-ed06-4a63-8ac4-55dc34c688d2,Hilldale Fire,2024-07-07,37.081199,-120.998125,10.4
fire_02064,14837591-2b5d-43c0-bfa9-48d9ed8da226,Tesla Fire,2024-07-08,37.66504,-121.696665,27.0
fire_02065,f030fe29-09cc-4912-91ce-4c47048f6fb4,Sand Fire,2024-07-08,36.640352,-119.242623,31.0
fire_02066,d08b8b6b-585b-40c2-9b40-99ec5adf5513,Mina Fire,2024-07-08,39.970543,-123.38746,98.0
fire_02067,1d2f4147-5768-4f7a-b777-42f72c9d75b4,Bogus Fire,2024-07-08,41.884429,-122.392257,411.0
fire_02068,50cb3627-a575-44c7-b740-498a14c33a1f,Franklin Fire,2024-07-08,35.591462,-120.645939,53.0
fire_02069,6436e8b1-ccaf-427b-87f1-25334be1ab1a,Caliente Fire,2024-07-08,35.273067,-118.651434,60.0
fire_02070,704f4c46-c67f-4cd6-ad76-1bb893764f0e,Cow 2 Fire,2024-07-09,36.026333,-118.801528,509.0
fire_02071,8887929d-bf06-47d5-aa8b-c592cbe60134,Teresa Fire,2024-07-09,37.201128,-121.736403,20.0
fire_02072,16fd6b9b-95dd-4fac-a4bb-43af69c55401,Todd Fire,2024-07-09,34.7192091,-118.023431,35.0
fire_02073,24a84ad7-76f0-4880-94d6-15afe21ba92c,Panoche Fire,2024-07-09,36.6067,-120.8765,93.0
fire_02074,45612673-c1eb-4b45-823c-58ac4cd9bf04,Woodland Fire,2024-07-10,34.60698,-118.3211,20.3
fire_02075,095a04be-5c4f-46bc-a26d-afee87fe3013,Poppy Fire,2024-07-10,34.43725,-118.3404,87.0
fire_02076,fdb9b539-dbfe-4112-98b3-ce893d831e9e,Point Fire,2024-07-10,40.11416,-123.7729,85.0
fire_02077,c9814313-be52-4d48-a846-266c8b156c38,Breckenridge Fire,2024-07-09,34.400099,-118.783698,277.0
fire_02078,7c1116af-a5e8-4a35-95b6-6f46dddb7f7b,Ranch Fire,2024-07-10,39.803617,-120.03505,20.8
fire_02079,e7249ade-ad19-4caa-a763-a2181e9658f8,Railbridge Fire,2024-07-11,39.40436,-121.49395,130.0
fire_02080,56f348d1-578a-4495-afa9-045eb8d3181b,Carrizo 5 Fire,2024-07-11,32.636552,-116.165773,10.0
fire_02081,2987a61b-04b5-46f7-9d10-a44a98f2c906,Bluff Fire,2024-07-12,33.95319,-116.87638,50.0
fire_02082,1b0ccbca-742f-4831-a196-476252eaf7c1,Ranch Fire,2024-07-12,35.9001968,-120.433304,29.2
fire_02083,adb3cd9f-c3bb-45c6-8ee7-7de9728408fb,Athens Fire,2024-07-12,38.8364594,-121.332377,260.3
fire_02084,6ba3ef43-a6ad-486d-8df8-ec24dfdcbfff,Pauba Fire,2024-07-12,33.485557,-117.02173,101.0
fire_02085,60b87395-037e-4e90-be9d-00f555a2bf2b,Indiana Fire,2024-07-12,37.112938,-120.595644,20.0
fire_02086,b1e1dde9-05f4-46c8-b539-dccd6d54dbe5,Pilot Fire,2024-07-12,35.2928626,-119.242617,50.0
fire_02087,5d90917c-38cf-4ea9-86d6-e3a1d2728b0a,Hurricane Fire,2024-07-13,35.199333,-119.695667,12703.0
fire_02088,597e7925-6013-4b71-a67a-ddaeec31b92a,Soda Fire,2024-07-13,35.009077,-119.531779,161.0
fire_02089,277af290-74fa-4b77-9f74-58b232a4f098,White Fire,2024-07-13,34.963024,-118.533425,5563.0
fire_02090,bddf75c9-e5b6-4b7c-af80-a9f1dd57963b,2024 SQF Lightning Complex,2024-07-13,35.986772,-118.311422,33026.0
fire_02091,5c4423ff-da1b-4b58-a72b-1fbeb4522da9,Minor Fire,2024-07-13,34.67478,-118.253976,50.0
fire_02092,6092d73f-828a-4218-b723-0449fb456861,Rancho Fire,2024-07-13,35.10343,-118.746636,9950.0
fire_02093,61215509-76e2-409a-b3df-71cb588e3387,Packsaddle Fire,2024-07-13,35.9273945,-118.429923,47.0
fire_02094,5f6960bc-d915-41c0-8cf0-0a3b7f0af755,Horse Fire (Previously 3-7),2024-07-13,40.9067636,-121.179979,42.0
fire_02095,0c244aa0-4712-4a7c-93d6-42607825a950,Rim Fire,2024-07-13,40.90368,-121.160755,1262.0
fire_02096,8ff00a3e-f9a6-4c09-8aa0-5549f351312f,Quality Fire,2024-07-13,36.576457,-118.057587,51.0
fire_02097,085e88f6-33b7-4aef-adea-cda9dc7ef7f4,Mcnab Fire,2024-07-14,39.041985,-123.15297,10.0
fire_02098,e336a3ee-7318-4439-bb9d-b23f325782e8,Solar Fire,2024-07-14,35.856649,-120.278024,11.0
fire_02099,52f6d338-b396-418c-bff2-17c8ba9412fb,Laura Fire,2024-07-14,35.56702,-118.40739,77.3
fire_02100,8a0cf23b-e02c-476b-83e4-11bafd022142,Dewey Fire,2024-07-14,41.765149,-122.353169,109.0
fire_02101,cb115973-a1bd-4023-8445-3566116629e7,Pickett Fire,2024-07-14,40.3464,-123.362,22.0
fire_02102,60b0ba42-478d-4089-8a27-43b33accb9ed,Lost Hills Fire,2024-07-14,35.636093,-119.669093,4032.0
fire_02103,170e3b34-380c-4293-9b3e-d1bdd1763e6f,Holloway Fire,2024-07-14,35.6453,-119.76107,10.0
fire_02104,89fb8816-bcd5-48ef-8ecb-7d762731225e,Paradise Fire,2024-07-15,41.787938,-122.516407,101.0
fire_02105,d226687e-93d2-48ad-a17a-acbee0ac4efc,5 Fire,2024-07-15,35.784624,-119.779871,348.0
fire_02106,92340f74-78cc-4fe6-960b-eac31e21340c,Point Fire,2024-07-15,41.7975,-121.369,298.0
fire_02107,c9806a95-09ca-4b22-97ae-a9f822608e6d,San Joaquin Fire,2024-07-15,38.979194,-122.684661,8.43
fire_02108,915d22c2-22e8-4720-a486-196e23f31150,Hill Fire,2024-07-15,40.7721611,-123.63975,7224.0
fire_02109,f27ffd72-b167-4212-a4f9-a8f8099469e0,Willow Fire,2024-07-16,34.92221,-118.257558,174.6
fire_02110,d3a9b57f-dc1c-4640-ab42-727b3960b241,Sentinel Fire,2024-07-14,36.759833,-118.663333,258.0
fire_02111,2fedc823-b47c-4edb-8993-600bf99e2122,Sloane Fire,2024-07-17,32.773489,-116.803223,14.0
fire_02112,b952f0cd-8fc8-4877-bf93-a45d80474372,Ducor 2 Fire,2024-07-18,35.96289,-119.0507,142.0
fire_02113,dcfb3ac9-baa3-486e-885f-d15bf6e27afc,Tire Fire,2024-07-18,36.29538,-120.267799,16.0
fire_02114,888e269f-348c-47ce-8ed6-d95267d1dd9b,Dorado Fire,2024-07-18,36.29802,-120.211458,43.0
fire_02115,f6ef4321-1db2-479e-a658-09174fb579cd,Panoche Fire,2024-07-19,36.606754,-120.876583,37.0
fire_02116,fd9d5a58-d9d5-4904-90d0-0d85f3d6231e,Liberty Fire,2024-07-19,38.2391935,-121.0869519,104.1
fire_02117,d24167a5-911d-433a-a1ba-cef5dca6aeb0,Deer Fire,2024-07-19,34.5938959,-118.063529,272.0
fire_02118,73ee0e93-b35e-43a0-9475-8a45aacbae1c,Abbey Fire,2024-07-19,34.083439,-117.139626,10.0
fire_02119,d3a2cf16-c3b9-499d-a6c7-4b8875998bb9,Fork Fire,2024-07-19,34.239686,-117.76113,301.0
fire_02120,edcab1ce-ee89-4005-b636-4ec33a32bd3f,La Tuna Fire,2024-07-19,34.23514,-118.30239,43.0
fire_02121,903c80ce-5474-4a5a-95f9-e5862b2856f1,Lehi Fire,2024-07-19,38.8807773,-121.156605,9.0
fire_02122,e02d609f-2db6-42a9-b929-368c1ffe018c,Lookout Fire,2024-07-19,37.3137,-119.6859,11.0
fire_02123,01c86c23-8d70-4c4e-9775-1ca094dfbbc7,Ridge Fire,2024-07-20,39.0329124,-122.457217,2756.0
fire_02124,dec6ffd5-3d2f-4357-9711-dab662722c58,Tin Fire,2024-07-20,33.847742,-117.461546,125.0
fire_02125,008caaaa-8cea-4fb6-97a7-4cb95d750f0d,Rios Fire,2024-07-20,39.635533,-123.344954,6.4
fire_02126,59ae65d6-def2-4848-8cad-5ebec969cc16,Coyote Fire,2024-07-20,38.031044,-120.852597,203.0
fire_02127,ba712fe1-2523-473e-80ff-9bfbfdfa39dd,Peach Fire,2024-07-20,36.1933173,-120.777302,80.0
fire_02128,56cc02b3-4dfb-4509-b3d2-c5bdb7481abd,Eagle Fire,2024-07-21,33.824352,-117.502905,1609.0
fire_02129,130dd62c-2276-4356-9524-562236bfaff8,Hawarden Fire,2024-07-21,33.9278521,-117.3727011,588.0
fire_02130,ff69211f-e39d-4974-8396-c50a46821bb5,Canyon Fire,2024-07-21,37.47012,-121.24303,15.0
fire_02131,88190b2c-eb3e-4293-9a01-a18df2517dae,Wasioja Fire,2024-07-21,34.9842984,-119.782853,70.0
fire_02132,04939a1e-e735-4c6f-8148-4ca8a58e263c,Columbia Fire,2024-07-22,33.999524,-117.32122,57.7
fire_02133,683af4f3-37ca-4c1d-81f3-5348ffbfee2c,Tar Fire,2024-07-22,35.960403,-120.154889,32.0
fire_02134,8ef9f3d7-125c-42a3-8654-f11eacb30b9d,Gold Complex,2024-07-22,39.726014,-120.535158,3007.0
fire_02135,e3b62ab2-1900-45e2-a3c9-bbe45d96379a,Pencil Fire,2024-07-22,41.80078,-120.519727,396.0
fire_02136,55bd9617-c8cc-4062-b75b-8ed05328605d,Juniper Fire,2024-07-22,33.757839,-117.112942,15.0
