id,lon,lat,start,end
fire_01631,-123.1193265,41.6430162,2022-06-30,2022-07-29
fire_01632,-122.988315,41.640867,2022-07-01,2022-07-30
fire_01633,-118.853671,36.378236,2022-07-03,2022-08-01
fire_01634,-120.50806,37.84349,2022-07-04,2022-08-02
fire_01635,-122.7825581,41.9708541,2022-07-05,2022-08-03
fire_01636,-121.211449,41.060445,2022-07-09,2022-08-07
fire_01637,-118.732882,34.765322,2022-07-11,2022-08-09
fire_01638,-118.6292243,35.2882644,2022-07-15,2022-08-13
fire_01639,-120.9526,39.04941,2022-07-16,2022-08-14
fire_01640,-118.71829,36.17768,2022-07-16,2022-08-14
fire_01641,-121.97822,37.70049,2022-07-16,2022-08-14
fire_01642,-118.60811,34.48202,2022-07-18,2022-08-16
fire_01643,-121.1329,39.2805,2022-07-21,2022-08-19
fire_01644,-122.6556,38.9494,2022-07-21,2022-08-19
fire_01645,-117.8004523,34.2338842,2022-07-26,2022-08-24
fire_01646,-121.1103,39.0543,2022-07-28,2022-08-26
fire_01647,-123.9277,41.4672,2022-07-30,2022-08-28
fire_01648,-123.9477,41.4626,2022-07-30,2022-08-28
fire_01649,-117.8608,34.2026,2022-07-30,2022-08-28
fire_01650,-118.6479,34.5255,2022-08-01,2022-08-30
fire_01651,-116.707395,32.612181,2022-08-01,2022-08-30
fire_01652,-122.3975,40.5336,2022-08-02,2022-08-31
fire_01653,-123.3159,39.3669,2022-08-02,2022-08-31
fire_01654,-120.4013,37.968,2022-08-02,2022-08-31
fire_01655,-122.3852,41.4303,2022-08-03,2022-09-01
fire_01656,-120.7489517,38.0182816,2022-08-03,2022-09-01
fire_01657,-122.627469,41.459009,2022-08-03,2022-09-01
fire_01658,-117.246996,33.432924,2022-08-05,2022-09-03
fire_01659,-116.811345,33.064629,2022-08-06,2022-09-04
fire_01660,-116.893227,33.717062,2022-08-06,2022-09-04
fire_01661,-120.816083,39.1252,2022-08-07,2022-09-05
fire_01662,-116.882,34.177,2022-08-06,2022-09-04
fire_01663,-121.012313,35.580125,2022-08-07,2022-09-05
fire_01664,-119.485927,37.080478,2022-08-07,2022-09-05
fire_01665,-120.7447,39.00591,2022-08-07,2022-09-05
fire_01666,-119.50881,37.21945,2022-08-08,2022-09-06
fire_01667,-121.839853,41.8739166,2022-08-08,2022-09-06
fire_01668,-120.29122,41.87117,2022-08-08,2022-09-06
fire_01669,-121.81822,40.44109,2022-08-10,2022-09-08
fire_01670,-120.8266,39.1902,2022-08-14,2022-09-12
fire_01671,-121.2122,39.9929,2022-08-18,2022-09-16
fire_01672,-122.3414,41.4987,2022-08-28,2022-09-26
fire_01673,-118.50091,37.38939,2022-09-23,2022-10-22
fire_01674,-118.650278,36.319167,2022-07-04,2022-08-02
fire_01675,-116.092746,33.569342,2023-04-15,2023-05-14
fire_01676,-122.47542,40.417676,2023-04-21,2023-05-20
fire_01677,-117.033714,33.823424,2023-04-22,2023-05-21
fire_01678,-119.6801,36.9466,2023-04-30,2023-05-29
fire_01679,-121.3475,39.2349,2023-04-30,2023-05-29
fire_01680,-119.2971,36.678,2023-05-02,2023-05-31
fire_01681,-120.8991,36.7536,2023-05-04,2023-06-02
fire_01682,-118.8582,36.0322,2023-05-04,2023-06-02
fire_01683,-121.3319,36.4647,2023-05-05,2023-06-03
fire_01684,-119.304258,36.70984,2023-05-10,2023-06-08
fire_01685,-120.1499,37.4404,2023-05-11,2023-06-09
fire_01686,-116.0533,33.896,2023-05-11,2023-06-09
fire_01687,-122.7145,39.023,2023-05-15,2023-06-13
fire_01688,-122.5955,40.2869,2023-05-16,2023-06-14
fire_01689,-121.3686,39.3256,2023-05-16,2023-06-14
fire_01690,-122.4379,38.6994,2023-05-17,2023-06-15
fire_01691,-119.0828,36.3002,2023-05-19,2023-06-17
fire_01692,-120.188,36.5737,2023-05-19,2023-06-17
fire_01693,-116.34461,32.734788,2023-05-21,2023-06-19
fire_01694,-117.201092,33.656034,2023-05-21,2023-06-19
fire_01695,-117.138268,33.984167,2023-05-22,2023-06-20
fire_01696,-120.3728742,37.8558452,2023-05-22,2023-06-20
fire_01697,-121.3801,39.258,2023-05-24,2023-06-22
fire_01698,-121.7676,37.9143,2023-05-26,2023-06-24
fire_01699,-119.0137,36.8675,2023-05-28,2023-06-26
fire_01700,-117.330286,33.787329,2023-05-28,2023-06-26
fire_01701,-117.0957,34.0568,2023-05-28,2023-06-26
fire_01702,-118.4252,34.9516,2023-05-31,2023-06-29
fire_01703,-120.798285,38.114444,2023-06-02,2023-07-01
fire_01704,-118.193056,34.516944,2023-06-03,2023-07-02
fire_01705,-117.186767,34.38695,2023-06-04,2023-07-03
fire_01706,-117.153554,33.838928,2023-06-04,2023-07-03
fire_01707,-116.078906,33.583941,2023-06-05,2023-07-04
fire_01708,-117.278984,33.837311,2023-06-05,2023-07-04
fire_01709,-117.0575,33.479,2023-06-06,2023-07-05
fire_01710,-118.9033,34.8866,2023-06-07,2023-07-06
fire_01711,-116.5836,32.6003,2023-06-09,2023-07-08
fire_01712,-120.8169,35.8,2023-06-09,2023-07-08
fire_01713,-117.2616,33.8302,2023-06-11,2023-07-10
fire_01714,-120.98731,38.43948,2023-06-11,2023-07-10
fire_01715,-117.348,33.7505,2023-06-11,2023-07-10
fire_01716,-117.124,33.9364,2023-06-11,2023-07-10
fire_01717,-121.0089,38.2387,2023-06-11,2023-07-10
fire_01718,-117.300098,33.505725,2023-06-12,2023-07-11
fire_01719,-117.068009,33.821929,2023-06-13,2023-07-12
fire_01720,-116.946498,33.907342,2023-06-14,2023-07-13
fire_01721,-117.070916,33.889467,2023-06-14,2023-07-13
fire_01722,-117.358124,33.817004,2023-06-15,2023-07-14
fire_01723,-122.466,39.2694,2023-06-16,2023-07-15
fire_01724,-122.5259,39.6685,2023-06-18,2023-07-17
fire_01725,-120.5689,36.1132,2023-06-18,2023-07-17
fire_01726,-117.2169,33.9835,2023-06-14,2023-07-13
fire_01727,-120.801732,36.490487,2023-06-19,2023-07-18
fire_01728,-117.4261,34.0182,2023-06-19,2023-07-18
fire_01729,-122.3232056,40.7316228,2023-06-24,2023-07-23
fire_01730,-119.1521739,36.6932792,2023-06-25,2023-07-24
fire_01731,-118.507954,34.356691,2023-06-25,2023-07-24
fire_01732,-118.326389,34.438333,2023-06-25,2023-07-24
fire_01733,-121.399989,39.446994,2023-06-26,2023-07-25
fire_01734,-116.7247,33.4769,2023-06-27,2023-07-26
fire_01735,-116.9081,33.9372,2023-06-27,2023-07-26
fire_01736,-118.2148,35.6967,2023-06-28,2023-07-27
fire_01737,-121.6065,37.7356,2023-06-29,2023-07-28
fire_01738,-120.334625,35.458459,2023-06-30,2023-07-29
fire_01739,-115.317389,35.191889,2023-07-02,2023-07-31
fire_01740,-119.988888,36.7611111,2023-07-02,2023-07-31
fire_01741,-120.181725,35.403564,2023-07-02,2023-07-31
fire_01742,-117.11938,33.7995,2023-07-02,2023-07-31
fire_01743,-120.8839,36.9648,2023-07-02,2023-07-31
fire_01744,-118.875657,35.490591,2023-07-02,2023-07-31
fire_01745,-116.76111,33.91436,2023-07-03,2023-08-01
fire_01746,-116.84334,33.602019,2023-07-03,2023-08-01
fire_01747,-121.464716,37.368648,2023-07-04,2023-08-02
fire_01748,-122.624538,40.735974,2023-07-05,2023-08-03
fire_01749,-118.2951023,35.0990626,2023-07-05,2023-08-03
fire_01750,-117.8875,35.78611,2023-07-06,2023-08-04
fire_01751,-119.835808,35.614674,2023-07-07,2023-08-05
fire_01752,-116.3017,32.68535,2023-07-07,2023-08-05
fire_01753,-116.855731,32.994676,2023-07-10,2023-08-08
fire_01754,-117.150639,33.871189,2023-07-10,2023-08-08
fire_01755,-121.68793,39.377918,2023-07-10,2023-08-08
fire_01756,-119.0113,36.5323,2023-07-11,2023-08-09
fire_01757,-120.9783812,36.4392121,2023-07-11,2023-08-09
fire_01758,-118.6027987,35.1387962,2023-07-15,2023-08-13
fire_01759,-120.0574,35.4854,2023-07-16,2023-08-14
fire_01760,-121.5041,41.2477,2023-07-16,2023-08-14
fire_01761,-122.94871,40.93686,2023-07-17,2023-08-15
fire_01762,-122.855,40.036944,2023-07-17,2023-08-15
fire_01763,-123.868447,41.958269,2023-07-16,2023-08-14
fire_01764,-121.67208,37.18725,2023-07-17,2023-08-15
fire_01765,-122.3287,39.6194,2023-07-18,2023-08-16
fire_01766,-116.6415,32.6347,2023-07-18,2023-08-16
fire_01767,-123.045093,41.777554,2023-07-17,2023-08-15
fire_01768,-123.662677,40.623606,2023-07-16,2023-08-14
fire_01769,-119.73328,34.9190169,2023-07-20,2023-08-18
fire_01770,-123.611167,41.017222,2023-07-21,2023-08-19
fire_01771,-122.601667,38.903333,2023-08-07,2023-09-05
fire_01772,-120.7942,38.18291,2023-08-11,2023-09-09
fire_01773,-122.1796,38.3702,2023-08-13,2023-09-11
fire_01774,-118.616,35.2674,2023-08-17,2023-09-15
fire_01775,-117.279764,33.753608,2023-08-27,2023-09-25
fire_01776,-120.9739,35.5421,2023-09-06,2023-10-05
fire_01777,-121.07148,36.0295,2023-09-06,2023-10-05
fire_01778,-121.981732,38.265241,2023-09-07,2023-10-06
fire_01779,-116.857302,33.592915,2023-09-17,2023-10-16
fire_01780,-116.9196,32.598,2023-09-29,2023-10-28
fire_01781,-116.82307,33.438207,2023-09-30,2023-10-29
fire_01782,-120.644,35.2808,2023-09-30,2023-10-29
fire_01783,-120.32318,34.55742,2023-10-10,2023-11-08
fire_01784,-116.99867,33.85008,2023-10-15,2023-11-13
fire_01785,-117.003584,33.839416,2023-10-15,2023-11-13
fire_01786,-116.246207,33.809953,2023-10-20,2023-11-18
fire_01787,-117.46406,33.8438665,2023-10-21,2023-11-19
fire_01788,-116.891493,32.723389,2023-10-24,2023-11-22
fire_01789,-116.7986,32.5666,2023-11-05,2023-12-04
fire_01790,-116.7635,33.9007,2023-11-09,2023-12-08
fire_01791,-118.9938,34.327,2023-11-09,2023-12-08
fire_01792,-118.8696,35.5593,2023-11-15,2023-12-14
fire_01793,-116.7718,32.6036,2023-11-21,2023-12-20
fire_01794,-123.5797,40.636317,2023-07-17,2023-08-15
fire_01795,-119.991667,38.06095,2023-08-10,2023-09-08
fire_01796,-115.82784,33.5103795,2024-01-21,2024-02-19
fire_01797,-121.084104,35.81148,2024-01-28,2024-02-26
fire_01798,-118.026767,36.316401,2024-03-04,2024-04-02
fire_01799,-119.39529,35.153062,2024-03-13,2024-04-11
fire_01800,-121.070752,39.494086,2024-03-22,2024-04-20
fire_01801,-120.097738,35.817759,2024-03-22,2024-04-20
fire_01802,-120.360998,36.730979,2024-03-27,2024-04-25
fire_01803,-120.99063,37.020145,2024-03-31,2024-04-29
fire_01804,-119.33179,35.04847,2024-04-02,2024-05-01
fire_01805,-118.23,34.9117,2024-04-04,2024-05-03
fire_01806,-116.55819,33.858369,2024-04-04,2024-05-03
fire_01807,-121.201005,38.902253,2024-04-02,2024-05-01
fire_01808,-116.807061,33.9208,2024-04-07,2024-05-06
fire_01809,-116.774124,33.903392,2024-04-07,2024-05-06
fire_01810,-118.9429,35.7193,2024-04-10,2024-05-09
fire_01811,-120.340061,36.362559,2024-04-11,2024-05-10
fire_01812,-120.192362,36.137571,2024-04-11,2024-05-10
fire_01813,-116.711161,32.571374,2024-04-11,2024-05-10
fire_01814,-117.601135,35.388107,2024-04-11,2024-05-10
fire_01815,-117.339379,34.602884,2024-04-12,2024-05-11
fire_01816,-116.8004,32.7754088,2024-04-13,2024-05-12
fire_01817,-116.8539685,33.471139,2024-04-14,2024-05-13
fire_01818,-120.652034,37.244144,2024-04-14,2024-05-13
fire_01819,-118.7503007,35.4759526,2024-04-15,2024-05-14
fire_01820,-121.449913,39.693268,2024-04-15,2024-05-14
fire_01821,-120.801731,36.490486,2024-04-15,2024-05-14
fire_01822,-120.33456,36.2748148,2024-04-17,2024-05-16
fire_01823,-116.583317,33.984278,2024-04-18,2024-05-17
fire_01824,-118.99692,34.96545,2024-04-20,2024-05-19
fire_01825,-122.129559,40.014819,2024-04-20,2024-05-19
fire_01826,-122.476758,39.598771,2024-04-21,2024-05-20
fire_01827,-120.31,41.2449,2024-04-21,2024-05-20
fire_01828,-117.170895,33.02113,2024-04-22,2024-05-21
fire_01829,-121.908346,39.539678,2024-04-23,2024-05-22
fire_01830,-120.8471351,36.5097274,2024-04-25,2024-05-24
fire_01831,-117.340976,33.812223,2024-04-25,2024-05-24
fire_01832,-116.901498,33.895775,2024-04-25,2024-05-24
fire_01833,-118.2554355,34.8492868,2024-04-25,2024-05-24
fire_01834,-120.771299,36.850279,2024-04-25,2024-05-24
fire_01835,-119.7858,36.67799,2024-04-25,2024-05-24
fire_01836,-116.76972,32.57583,2024-04-26,2024-05-25
fire_01837,-120.944834,38.017376,2024-04-26,2024-05-25
fire_01838,-119.689804,37.01741,2024-04-26,2024-05-25
fire_01839,-118.05215,34.50941,2024-04-27,2024-05-26
fire_01840,-120.393699,36.43706,2024-04-28,2024-05-27
fire_01841,-119.5572279,34.8936966,2024-04-28,2024-05-27
fire_01842,-119.158199,36.68768,2024-04-28,2024-05-27
fire_01843,-116.600203,33.925778,2024-04-28,2024-05-27
fire_01844,-120.389098,36.501499,2024-04-28,2024-05-27
fire_01845,-119.558308,35.180776,2024-04-28,2024-05-27
fire_01846,-116.917099,33.896179,2024-04-28,2024-05-27
fire_01847,-121.392475,38.728881,2024-04-28,2024-05-27
fire_01848,-120.314598,36.734329,2024-04-29,2024-05-28
fire_01849,-119.520906,36.617148,2024-04-28,2024-05-27
fire_01850,-120.634375,37.828925,2024-04-29,2024-05-28
fire_01851,-119.915199,35.85008,2024-04-29,2024-05-28
fire_01852,-122.398582,40.089713,2024-04-30,2024-05-29
fire_01853,-116.718429,33.56557,2024-04-30,2024-05-29
fire_01854,-116.44756,32.99611,2024-04-30,2024-05-29
fire_01855,-119.962104,37.081421,2024-04-30,2024-05-29
fire_01856,-119.601701,36.842961,2024-04-30,2024-05-29
fire_01857,-120.25511,36.87565,2024-04-30,2024-05-29
fire_01858,-116.792378,34.879647,2024-04-28,2024-05-27
fire_01859,-116.815632,34.88011,2024-04-28,2024-05-27
fire_01860,-116.663042,34.812972,2024-04-28,2024-05-27
fire_01861,-118.25483,34.72107,2024-04-30,2024-05-29
fire_01862,-119.7939,37.01047,2024-05-01,2024-05-30
fire_01863,-117.505873,33.975351,2024-05-01,2024-05-30
fire_01864,-118.4733,35.601284,2024-05-01,2024-05-30
fire_01865,-119.698014,34.9592,2024-05-01,2024-05-30
fire_01866,-120.425878,37.565014,2024-05-01,2024-05-30
fire_01867,-118.82214,35.442336,2024-05-01,2024-05-30
fire_01868,-119.238103,36.573169,2024-05-02,2024-05-31
fire_01869,-121.50259,37.633908,2024-05-02,2024-05-31
fire_01870,-116.806666,32.577083,2024-05-02,2024-05-31
fire_01871,-120.044449,36.974519,2024-05-02,2024-05-31
fire_01872,-116.927045,33.790804,2024-05-03,2024-06-01
fire_01873,-118.254,34.91,2024-04-30,2024-05-29
fire_01874,-118.401334,35.619008,2024-05-04,2024-06-02
fire_01875,-121.568029,37.714616,2024-05-04,2024-06-02
fire_01876,-117.118935,34.68341,2024-05-04,2024-06-02
fire_01877,-120.524741,37.842308,2024-05-05,2024-06-03
fire_01878,-120.657895,36.916374,2024-05-05,2024-06-03
fire_01879,-119.48669,35.113531,2024-05-05,2024-06-03
fire_01880,-117.403656,34.013717,2024-05-06,2024-06-04
fire_01881,-120.094361,35.37367,2024-05-06,2024-06-04
fire_01882,-122.494472,38.55954,2024-05-06,2024-06-04
fire_01883,-120.729222,36.777907,2024-05-07,2024-06-05
fire_01884,-119.94084,35.85594,2024-05-07,2024-06-05
fire_01885,-116.980503,33.910994,2024-05-07,2024-06-05
fire_01886,-118.30848,34.82333,2024-05-07,2024-06-05
fire_01887,-118.46771,35.692183,2024-05-07,2024-06-05
fire_01888,-119.69294,35.735279,2024-05-07,2024-06-05
fire_01889,-120.764998,36.786999,2024-05-08,2024-06-06
fire_01890,-121.765839,37.904572,2024-05-08,2024-06-06
fire_01891,-119.514348,36.991558,2024-05-08,2024-06-06
fire_01892,-117.052745,33.487833,2024-05-08,2024-06-06
fire_01893,-120.834941,36.928296,2024-05-08,2024-06-06
fire_01894,-117.451094,34.520882,2024-05-08,2024-06-06
fire_01895,-122.520453,41.474683,2024-05-08,2024-06-06
fire_01896,-121.702293,37.72154,2024-05-09,2024-06-07
fire_01897,-119.031458,35.64995,2024-05-09,2024-06-07
fire_01898,-117.08492,32.84445,2024-05-09,2024-06-07
fire_01899,-120.772339,35.774138,2024-05-09,2024-06-07
fire_01900,-118.386667,35.346667,2024-05-10,2024-06-08
fire_01901,-121.91945,38.00994,2024-05-10,2024-06-08
fire_01902,-117.785551,34.51346,2024-05-10,2024-06-08
fire_01903,-122.232365,40.111484,2024-05-11,2024-06-09
fire_01904,-121.309465,39.133016,2024-05-11,2024-06-09
fire_01905,-120.79181,38.1179241,2024-05-11,2024-06-09
fire_01906,-122.444022,41.900664,2024-05-11,2024-06-09
fire_01907,-121.660326,37.719182,2024-05-12,2024-06-10
fire_01908,-122.172379,40.354308,2024-05-12,2024-06-10
fire_01909,-117.16739,34.72209,2024-05-12,2024-06-10
fire_01910,-116.75466,33.91768,2024-05-12,2024-06-10
fire_01911,-120.102025,36.074598,2024-05-12,2024-06-10
fire_01912,-118.09927,34.65729,2024-05-12,2024-06-10
fire_01913,-117.188996,34.89273,2024-05-12,2024-06-10
fire_01914,-119.071667,35.506667,2024-05-12,2024-06-10
fire_01915,-119.953932,35.293114,2024-05-13,2024-06-11
fire_01916,-121.17954,38.59179,2024-05-13,2024-06-11
fire_01917,-117.686469,34.498542,2024-05-13,2024-06-11
fire_01918,-121.033739,38.177683,2024-05-14,2024-06-12
fire_01919,-120.028888,39.879737,2024-05-14,2024-06-12
fire_01920,-119.53449,35.50256,2024-05-15,2024-06-13
fire_01921,-121.73844,37.28197,2024-05-16,2024-06-14
fire_01922,-118.8521,34.79208,2024-05-16,2024-06-14
fire_01923,-121.518592,39.369439,2024-05-16,2024-06-14
fire_01924,-120.986676,36.400976,2024-05-16,2024-06-14
fire_01925,-121.355159,39.548761,2024-05-16,2024-06-14
fire_01926,-119.673538,37.207647,2024-05-16,2024-06-14
fire_01927,-118.29017,34.73279,2024-05-16,2024-06-14
fire_01928,-117.28811,34.30769,2024-05-16,2024-06-14
fire_01929,-121.28408,38.52658,2024-05-17,2024-06-15
fire_01930,-117.06443,33.943389,2024-05-17,2024-06-15
fire_01931,-123.012253,38.705475,2024-05-17,2024-06-15
fire_01932,-116.099983,32.655183,2024-05-17,2024-06-15
fire_01933,-117.335667,34.369667,2024-05-17,2024-06-15
fire_01934,-120.635371,37.097775,2024-05-17,2024-06-15
fire_01935,-118.27108,34.67529,2024-05-17,2024-06-15
fire_01936,-122.23967,40.72052,2024-05-17,2024-06-15
fire_01937,-116.583039,33.984079,2024-05-17,2024-06-15
fire_01938,-116.569117,33.847642,2024-05-18,2024-06-16
fire_01939,-120.383187,36.996139,2024-05-18,2024-06-16
fire_01940,-120.056215,37.010829,2024-05-18,2024-06-16
fire_01941,-122.46934,39.31646,2024-05-18,2024-06-16
fire_01942,-118.946399,35.942249,2024-05-18,2024-06-16
fire_01943,-121.855352,36.311477,2024-05-18,2024-06-16
fire_01944,-121.24438,38.54166,2024-05-18,2024-06-16
fire_01945,-120.684174,38.031684,2024-05-18,2024-06-16
fire_01946,-120.968478,37.15858,2024-05-18,2024-06-16
fire_01947,-120.50804,37.843349,2024-05-19,2024-06-17
fire_01948,-119.462711,35.32752,2024-05-20,2024-06-18
fire_01949,-122.984408,39.118221,2024-05-20,2024-06-18
fire_01950,-118.878444,35.382,2024-05-20,2024-06-18
fire_01951,-120.653749,36.960029,2024-05-20,2024-06-18
fire_01952,-118.828001,36.016118,2024-05-20,2024-06-18
fire_01953,-122.234173,38.220139,2024-05-21,2024-06-19
fire_01954,-121.303342,39.458459,2024-05-21,2024-06-19
fire_01955,-121.392475,38.728881,2024-05-21,2024-06-19
fire_01956,-121.057483,37.060845,2024-05-22,2024-06-20
fire_01957,-119.791537,37.313117,2024-05-22,2024-06-20
fire_01958,-119.96709,35.60366,2024-05-22,2024-06-20
fire_01959,-120.835545,35.87405,2024-05-22,2024-06-20
fire_01960,-119.91267,37.154953,2024-05-23,2024-06-21
fire_01961,-116.894511,32.58748,2024-05-23,2024-06-21
fire_01962,-119.419517,36.91237,2024-05-23,2024-06-21
fire_01963,-114.61131,34.85092,2024-05-23,2024-06-21
fire_01964,-119.090599,36.274399,2024-05-23,2024-06-21
fire_01965,-116.927015,33.653953,2024-05-24,2024-06-22
fire_01966,-118.137537,34.974609,2024-05-25,2024-06-23
fire_01967,-117.55522,33.89433,2024-05-25,2024-06-23
fire_01968,-119.35579,36.68179,2024-05-25,2024-06-23
fire_01969,-120.00789,37.42087,2024-05-25,2024-06-23
fire_01970,-120.656478,37.814796,2024-05-25,2024-06-23
fire_01971,-121.3909,38.82437,2024-05-25,2024-06-23
fire_01972,-120.956888,38.029246,2024-05-25,2024-06-23
fire_01973,-121.482631,39.418598,2024-05-25,2024-06-23
fire_01974,-120.171776,37.557104,2024-05-25,2024-06-23
fire_01975,-119.956633,35.61181,2024-05-26,2024-06-24
fire_01976,-123.019703,38.845861,2024-05-26,2024-06-24
fire_01977,-119.345863,36.78113,2024-05-25,2024-06-23
fire_01978,-119.3226,36.631882,2024-05-26,2024-06-24
fire_01979,-118.93111,35.48989,2024-05-26,2024-06-24
fire_01980,-120.596351,37.732422,2024-05-26,2024-06-24
fire_01981,-121.596245,37.744764,2024-05-27,2024-06-25
fire_01982,-119.110336,36.868064,2024-05-27,2024-06-25
fire_01983,-118.325308,34.72313,2024-05-27,2024-06-25
fire_01984,-121.239191,41.884414,2024-05-27,2024-06-25
fire_01985,-121.777999,37.933129,2024-05-27,2024-06-25
fire_01986,-121.457333,37.672148,2024-05-28,2024-06-26
fire_01987,-122.544406,40.477613,2024-05-28,2024-06-26
fire_01988,-121.533535,39.5281902,2024-05-28,2024-06-26
fire_01989,-118.49,38.000167,2024-05-27,2024-06-25
fire_01990,-121.994709,40.402809,2024-05-29,2024-06-27
fire_01991,-120.80076,38.197384,2024-05-29,2024-06-27
fire_01992,-119.985167,38.163167,2024-05-25,2024-06-23
fire_01993,-121.36663,37.422757,2024-05-29,2024-06-27
fire_01994,-120.202099,35.782724,2024-05-29,2024-06-27
fire_01995,-119.50857,37.06783,2024-05-29,2024-06-27
fire_01996,-121.08223,36.21923,2024-05-29,2024-06-27
fire_01997,-117.061943,33.94343,2024-05-30,2024-06-28
fire_01998,-121.5458,37.520283,2024-05-30,2024-06-28
fire_01999,-120.930485,38.895723,2024-05-30,2024-06-28
fire_02000,-117.74823,35.486517,2024-05-30,2024-06-28
fire_02001,-118.64093,34.45733,2024-05-31,2024-06-29
fire_02002,-117.43441,34.04119,2024-05-31,2024-06-29
fire_02003,-119.95363,35.279739,2024-05-31,2024-06-29
fire_02004,-121.335653,37.438803,2024-05-31,2024-06-29
fire_02005,-116.47191,32.717444,2024-06-01,2024-06-30
fire_02006,-117.977028,35.434012,2024-06-01,2024-06-30
fire_02007,-116.231794,32.660837,2024-06-01,2024-06-30
fire_02008,-117.834801,34.432003,2024-06-01,2024-06-30
fire_02009,-120.52602,40.408993,2024-06-01,2024-06-30
fire_02010,-122.585297,38.63744,2024-06-02,2024-07-01
fire_02011,-121.5467,39.53793,2024-06-02,2024-07-01
fire_02012,-122.760479,40.386141,2024-06-02,2024-07-01
fire_02013,-121.91466,38.242509,2024-06-02,2024-07-01
fire_02014,-116.616755,32.582559,2024-06-02,2024-07-01
fire_02015,-121.22114,36.65921,2024-06-02,2024-07-01
fire_02016,-120.774929,38.63826,2024-06-02,2024-07-01
fire_02017,-117.899544,35.608374,2024-06-02,2024-07-01
fire_02018,-117.264072,33.79682,2024-06-02,2024-07-01
fire_02019,-118.750959,35.470889,2024-06-02,2024-07-01
fire_02020,-118.742209,34.294625,2024-06-03,2024-07-02
fire_02021,-119.9569496,35.612809,2024-06-03,2024-07-02
fire_02022,-118.816667,35.633333,2024-06-03,2024-07-02
fire_02023,-123.057551,41.465297,2024-06-03,2024-07-02
fire_02024,-118.3970832,35.10995,2024-06-03,2024-07-02
fire_02025,-122.607362,38.91033,2024-06-03,2024-07-02
fire_02026,-121.392532,38.736113,2024-06-03,2024-07-02
fire_02027,-122.415486,40.439362,2024-06-03,2024-07-02
fire_02028,-120.757128,36.786172,2024-06-03,2024-07-02
fire_02029,-121.507399,39.43511,2024-06-03,2024-07-02
fire_02030,-121.161253,38.493205,2024-06-03,2024-07-02
fire_02031,-118.1935,34.573279,2024-06-03,2024-07-02
fire_02032,-121.23728,37.46973,2024-06-04,2024-07-03
fire_02033,-117.23049,33.72325,2024-06-04,2024-07-03
fire_02034,-122.30328,40.2003,2024-06-04,2024-07-03
fire_02035,-119.2071,35.25322,2024-06-04,2024-07-03
fire_02036,-121.074404,38.483838,2024-06-04,2024-07-03
fire_02037,-119.9771,37.50959,2024-06-04,2024-07-03
fire_02038,-117.191529,33.928252,2024-06-04,2024-07-03
fire_02039,-117.5124,34.50711,2024-06-04,2024-07-03
fire_02040,-121.35037,39.54992,2024-06-04,2024-07-03
fire_02041,-120.206748,37.09824,2024-06-04,2024-07-03
fire_02042,-120.032252,36.974414,2024-06-04,2024-07-03
fire_02043,-120.460411,37.396908,2024-06-05,2024-07-04
fire_02044,-122.04948,40.494374,2024-06-05,2024-07-04
fire_02045,-117.113903,33.757944,2024-06-05,2024-07-04
fire_02046,-120.05765,35.82553,2024-06-05,2024-07-04
fire_02047,-120.044833,34.785,2024-06-05,2024-07-04
fire_02048,-118.506107,34.4792756,2024-06-05,2024-07-04
fire_02049,-118.853661,34.173631,2024-06-05,2024-07-04
fire_02050,-122.539089,40.200879,2024-06-05,2024-07-04
fire_02051,-122.907373,38.742834,2024-06-06,2024-07-05
fire_02052,-120.7549,38.7231,2024-06-06,2024-07-05
fire_02053,-117.131163,34.5444065,2024-06-06,2024-07-05
fire_02054,-117.03341,34.45196,2024-06-06,2024-07-05
fire_02055,-117.3048,33.964275,2024-06-06,2024-07-05
fire_02056,-120.325444,37.7133123,2024-06-06,2024-07-05
fire_02057,-118.90918,34.19518,2024-06-06,2024-07-05
fire_02058,-114.276308,34.169517,2024-06-06,2024-07-05
fire_02059,-117.606101,34.292101,2024-06-07,2024-07-06
fire_02060,-117.293584,33.788907,2024-06-07,2024-07-06
fire_02061,-120.503588,41.256864,2024-06-07,2024-07-06
fire_02062,-120.4168,39.2393,2024-06-07,2024-07-06
fire_02063,-120.998125,37.081199,2024-06-07,2024-07-06
fire_02064,-121.696665,37.66504,2024-06-08,2024-07-07
fire_02065,-119.242623,36.640352,2024-06-08,2024-07-07
fire_02066,-123.38746,39.970543,2024-06-08,2024-07-07
fire_02067,-122.392257,41.884429,2024-06-08,2024-07-07
fire_02068,-120.645939,35.591462,2024-06-08,2024-07-07
fire_02069,-118.651434,35.273067,2024-06-08,2024-07-07
fire_02070,-118.801528,36.026333,2024-06-09,2024-07-08
fire_02071,-121.736403,37.201128,2024-06-09,2024-07-08
fire_02072,-118.023431,34.7192091,2024-06-09,2024-07-08
fire_02073,-120.8765,36.6067,2024-06-09,2024-07-08
fire_02074,-118.3211,34.60698,2024-06-10,2024-07-09
fire_02075,-118.3404,34.43725,2024-06-10,2024-07-09
fire_02076,-123.7729,40.11416,2024-06-10,2024-07-09
fire_02077,-118.783698,34.400099,2024-06-09,2024-07-08
fire_02078,-120.03505,39.803617,2024-06-10,2024-07-09
fire_02079,-121.49395,39.40436,2024-06-11,2024-07-10
fire_02080,-116.165773,32.636552,2024-06-11,2024-07-10
