County,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
Fresno,6/7/2010,0.33,0.0,675.0,10.9,91.0,62.5,61.0,8.3,199.1,69.0
Fresno,6/8/2010,0.33,0.0,700.0,9.8,92.1,56.2,69.0,7.8,187.4,68.9
Fresno,6/9/2010,0.33,0.14,677.0,11.4,86.6,58.5,58.0,10.5,251.2,68.9
Fresno,6/10/2010,0.32,0.0,717.0,9.6,78.2,51.5,76.0,12.0,287.8,68.3
Fresno,6/11/2010,0.38,0.0,711.0,8.4,83.6,49.9,65.0,12.8,306.3,67.1
Fresno,6/12/2010,0.35,0.0,718.0,8.3,90.3,55.9,53.0,8.5,203.6,67.1
Fresno,6/13/2010,0.34,0.0,723.0,8.3,96.0,56.2,52.0,6.1,145.8,67.2
Fresno,6/14/2010,0.31,0.0,712.0,8.8,99.5,56.2,54.0,4.4,105.6,67.8
Fresno,6/15/2010,0.33,0.0,722.0,7.8,92.2,56.1,66.0,6.4,154.8,68.5
Fresno,6/16/2010,0.34,0.0,725.0,6.6,83.2,48.7,67.0,9.0,216.8,67.4
Fresno,6/17/2010,0.29,0.0,728.0,7.1,89.1,46.0,56.0,4.7,112.7,67.2
Fresno,6/18/2010,0.31,0.0,719.0,8.0,88.5,50.0,63.0,6.9,166.8,68.1
Fresno,6/19/2010,0.26,0.0,708.0,9.2,81.9,45.6,75.0,5.2,124.2,68.2
Fresno,6/20/2010,0.27,0.0,717.0,9.2,82.4,47.2,77.0,6.2,148.3,68.1
Fresno,6/21/2010,0.3,0.0,713.0,9.4,88.1,51.0,74.0,5.3,127.5,68.0
Fresno,6/22/2010,0.3,0.0,711.0,9.6,93.6,54.5,66.0,4.8,115.1,68.3
Fresno,6/23/2010,0.33,0.0,704.0,10.1,96.8,60.6,61.0,6.2,149.4,69.2
Fresno,6/24/2010,0.28,0.32,541.0,9.8,91.6,56.6,50.0,6.8,163.8,70.0
Fresno,6/25/2010,0.3,0.0,691.0,12.9,88.0,60.2,69.0,7.5,179.5,70.6
Fresno,6/26/2010,0.29,0.0,695.0,13.7,92.9,55.6,71.0,5.0,119.9,70.9
Fresno,6/27/2010,0.31,0.0,688.0,15.1,100.0,64.5,67.0,4.5,107.8,71.6
Fresno,6/28/2010,0.35,0.0,740.0,13.6,105.6,75.7,62.0,7.7,183.7,72.9
Fresno,6/29/2010,0.36,0.0,703.0,12.1,98.0,65.2,60.0,7.8,186.0,72.6
Fresno,6/30/2010,0.34,0.0,722.0,8.8,95.1,60.9,55.0,7.3,175.1,72.8
Fresno,7/1/2010,0.31,0.0,730.0,8.8,91.0,51.7,55.0,6.0,143.3,72.7
Fresno,7/2/2010,0.3,0.0,707.0,11.1,90.3,53.4,63.0,5.9,141.3,72.2
Fresno,7/3/2010,0.34,0.0,713.0,10.6,92.4,54.8,66.0,7.7,184.1,71.8
Fresno,7/4/2010,0.31,0.0,718.0,10.3,95.6,57.5,57.0,4.7,113.8,71.5
Fresno,7/5/2010,0.33,0.0,709.0,11.0,98.5,59.4,58.0,5.7,136.5,71.7
Fresno,7/6/2010,0.32,0.0,697.0,12.6,93.5,59.4,70.0,6.7,161.3,72.0
Fresno,7/7/2010,0.31,0.0,700.0,12.1,93.3,58.6,73.0,6.7,160.4,72.2
Fresno,7/8/2010,0.31,0.0,692.0,13.8,94.1,58.9,73.0,6.7,159.6,72.6
Fresno,7/9/2010,0.3,0.0,701.0,13.8,97.5,60.3,68.0,5.6,133.8,73.3
Fresno,7/10/2010,0.31,0.0,696.0,14.3,100.3,61.9,74.0,5.8,138.7,73.8
Fresno,7/11/2010,0.29,0.0,639.0,14.8,99.3,67.3,75.0,4.9,118.0,74.5
Fresno,7/12/2010,0.29,0.0,655.0,14.3,97.8,66.2,63.0,4.7,113.2,74.7
Fresno,7/13/2010,0.29,0.0,679.0,14.4,94.2,63.8,69.0,6.0,143.7,74.8
Fresno,7/14/2010,0.32,0.0,682.0,13.5,97.4,61.4,72.0,6.5,155.2,74.7
Fresno,7/15/2010,0.34,0.0,667.0,14.1,99.8,67.9,55.0,7.3,174.8,74.8
Fresno,7/16/2010,0.34,0.0,656.0,15.4,103.0,70.5,58.0,6.5,155.0,75.2
Fresno,7/17/2010,0.34,0.0,670.0,14.5,103.4,73.9,54.0,6.4,154.0,76.0
Fresno,7/18/2010,0.33,0.0,682.0,12.5,103.8,66.2,57.0,5.3,128.0,76.1
Fresno,7/19/2010,0.31,0.0,702.0,10.8,101.7,60.7,54.0,4.9,118.3,75.7
Fresno,7/20/2010,0.29,0.0,686.0,12.4,98.1,61.2,66.0,4.8,114.6,75.4
Fresno,7/21/2010,0.29,0.0,687.0,12.5,98.0,58.5,66.0,5.1,122.1,75.2
Fresno,7/22/2010,0.27,0.0,688.0,13.7,95.3,57.5,74.0,5.5,131.0,75.9
Fresno,7/23/2010,0.31,0.0,680.0,13.0,98.7,60.6,70.0,5.9,141.5,76.4
Fresno,7/24/2010,0.31,0.0,671.0,13.6,99.5,65.0,65.0,6.2,149.0,76.6
Fresno,7/25/2010,0.31,0.0,660.0,14.0,98.4,64.4,66.0,6.2,149.6,76.6
Fresno,7/26/2010,0.29,0.0,661.0,13.5,94.5,61.4,67.0,6.4,153.8,76.4
Fresno,7/27/2010,0.27,0.0,679.0,13.3,91.6,55.0,79.0,5.9,140.9,75.9
Fresno,7/28/2010,0.27,0.43,677.0,13.5,90.4,56.1,76.0,6.6,159.0,75.7
Fresno,7/29/2010,0.29,0.0,672.0,12.9,93.4,56.8,78.0,6.0,143.0,75.8
Fresno,7/30/2010,0.3,0.0,673.0,12.3,96.0,58.3,73.0,5.9,142.7,75.5
Fresno,7/31/2010,0.31,0.0,667.0,12.0,96.5,59.5,66.0,6.0,143.6,75.3
Fresno,8/1/2010,0.3,0.0,673.0,10.6,95.0,57.5,65.0,5.3,128.3,75.0
Fresno,8/2/2010,0.3,0.0,676.0,10.4,97.4,57.9,54.0,5.2,124.7,74.6
Fresno,8/3/2010,0.3,0.0,669.0,11.3,97.5,58.6,58.0,5.5,131.1,74.6
Fresno,8/4/2010,0.29,0.0,663.0,12.2,98.0,58.2,63.0,5.4,128.6,74.8
Fresno,8/5/2010,0.29,0.0,657.0,12.7,92.3,59.5,74.0,6.4,152.9,75.1
Fresno,8/6/2010,0.27,0.0,656.0,11.8,94.6,55.8,72.0,4.9,118.0,74.8
Fresno,8/7/2010,0.27,0.0,648.0,12.4,95.2,59.4,62.0,4.7,112.8,74.6
Fresno,8/8/2010,0.26,0.0,635.0,12.9,92.0,59.5,65.0,4.8,115.2,74.3
Fresno,8/9/2010,0.26,0.0,641.0,13.7,93.2,57.3,76.0,4.8,115.7,74.2
Fresno,8/10/2010,0.27,0.0,633.0,12.7,95.1,61.2,69.0,5.0,119.8,74.4
Fresno,8/11/2010,0.25,0.5,634.0,12.7,87.1,54.8,73.0,5.9,142.4,74.6
Fresno,8/12/2010,0.24,0.0,631.0,13.7,89.4,57.1,83.0,5.1,123.2,74.9
Fresno,8/13/2010,0.27,0.0,630.0,14.0,93.8,61.4,71.0,5.6,134.0,74.6
Fresno,8/14/2010,0.27,0.0,631.0,14.4,93.9,59.7,76.0,6.3,151.9,75.0
Fresno,8/15/2010,0.27,0.0,629.0,14.2,93.0,60.1,75.0,6.9,164.7,75.0
Fresno,8/16/2010,0.26,0.0,642.0,12.0,97.5,56.0,75.0,4.1,98.7,74.5
Fresno,8/17/2010,0.29,0.0,625.0,13.3,100.9,59.7,64.0,5.5,132.5,74.2
Fresno,8/18/2010,0.27,0.45,613.0,13.6,95.8,61.3,72.0,6.8,162.5,75.1
Fresno,8/19/2010,0.26,0.0,630.0,11.7,94.2,58.5,68.0,5.1,123.5,75.3
Fresno,8/20/2010,0.27,0.0,614.0,10.6,98.0,57.3,64.0,4.2,101.7,74.4
Fresno,8/21/2010,0.27,0.0,595.0,11.4,95.6,58.9,69.0,6.5,157.0,74.3
Fresno,8/22/2010,0.28,0.0,618.0,9.9,88.4,52.2,74.0,7.0,167.1,73.8
Fresno,8/23/2010,0.27,0.0,609.0,10.1,93.5,52.9,57.0,5.4,128.5,72.8
Fresno,8/24/2010,0.27,0.0,595.0,11.6,103.1,56.8,56.0,4.2,100.9,72.6
Fresno,8/25/2010,0.27,1.15,569.0,13.6,109.4,69.8,49.0,3.7,88.5,74.7
Fresno,8/26/2010,0.29,0.0,586.0,12.3,99.4,67.3,55.0,5.4,128.6,76.2
Fresno,8/27/2010,0.26,0.0,600.0,9.9,96.0,56.5,63.0,4.5,107.4,75.2
Fresno,8/28/2010,0.24,0.0,588.0,9.2,79.4,44.1,75.0,6.5,156.1,73.2
Fresno,8/29/2010,0.22,0.0,581.0,10.5,77.9,50.9,72.0,5.2,125.2,72.2
Fresno,8/30/2010,0.22,0.0,574.0,9.9,83.1,51.2,75.0,4.8,116.0,71.5
Fresno,8/31/2010,0.25,0.0,577.0,11.1,86.6,50.3,83.0,5.9,142.2,71.2
Fresno,9/1/2010,0.24,0.72,571.0,11.6,91.8,53.4,65.0,4.3,102.5,71.2
Fresno,9/2/2010,0.25,0.0,574.0,11.9,100.6,57.6,66.0,3.7,88.5,72.0
Fresno,9/3/2010,0.26,0.0,571.0,12.1,100.9,58.9,58.0,4.1,98.7,72.6
Fresno,9/4/2010,0.27,0.0,563.0,12.3,99.4,63.2,62.0,5.7,136.8,73.3
Fresno,9/5/2010,0.28,0.0,575.0,10.4,93.9,57.3,59.0,6.5,155.8,72.9
Fresno,9/6/2010,0.27,0.0,569.0,8.4,92.3,54.3,56.0,5.9,140.5,72.0
Fresno,9/7/2010,0.27,0.0,450.0,8.3,96.2,64.9,52.0,9.1,219.1,71.8
Fresno,9/8/2010,0.17,0.79,429.0,12.7,75.8,53.9,75.0,6.6,158.7,71.2
Fresno,9/9/2010,0.18,0.0,556.0,10.5,76.5,45.3,81.0,4.1,99.1,70.1
Fresno,9/10/2010,0.2,0.0,546.0,10.8,83.1,49.4,76.0,4.1,98.3,69.5
Fresno,9/11/2010,0.21,0.0,542.0,10.3,90.5,51.0,71.0,3.9,94.3,69.4
Fresno,9/12/2010,0.22,0.0,543.0,9.5,92.3,53.5,63.0,3.8,90.6,69.7
Fresno,9/13/2010,0.22,0.0,541.0,10.5,92.9,53.8,64.0,4.9,117.1,69.8
Fresno,9/14/2010,0.2,0.0,535.0,9.5,88.7,50.5,70.0,4.2,100.5,69.6
Fresno,9/15/2010,0.22,0.63,522.0,9.5,88.6,51.9,59.0,4.8,114.5,69.5
Fresno,9/16/2010,0.22,0.0,531.0,9.7,88.1,51.6,62.0,5.2,124.4,69.6
Fresno,9/17/2010,0.21,0.0,519.0,13.5,89.0,54.9,69.0,5.4,129.6,69.2
Fresno,9/18/2010,0.2,0.0,510.0,15.2,89.2,59.7,85.0,6.2,149.8,70.2
