County,None,D0,D1,D2,D3,D4,Date
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-26
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-19
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-12
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-09-05
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-29
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-22
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-15
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-08
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-08-01
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-25
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-18
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-11
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-07-04
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-27
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-20
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-13
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-06-06
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-30
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-23
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-16
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-09
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-05-02
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-25
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-18
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-11
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-04-04
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-28
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-21
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-14
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-03-07
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-02-28
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-02-21
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-02-14
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-02-07
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-31
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-24
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-17
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-10
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2006-01-03
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-27
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-20
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-13
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-12-06
mono ,36.36,63.64,0.0,0.0,0.0,0.0,2005-11-29
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-22
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-15
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-08
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-11-01
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-25
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-18
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-11
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-10-04
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-27
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-20
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-13
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-09-06
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-30
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-23
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-16
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-09
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-08-02
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-26
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-19
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-12
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-07-05
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-28
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-21
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-14
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-06-07
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-31
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-24
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-17
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-10
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-05-03
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-26
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-19
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-12
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-04-05
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2005-03-29
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-03-22
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-03-15
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-03-08
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-03-01
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-02-22
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-02-15
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-02-08
mono ,85.7,14.3,0.0,0.0,0.0,0.0,2005-02-01
mono ,69.46,30.54,0.0,0.0,0.0,0.0,2005-01-25
mono ,72.26,27.74,0.0,0.0,0.0,0.0,2005-01-18
mono ,72.26,27.74,0.0,0.0,0.0,0.0,2005-01-11
mono ,0.19,99.81,38.92,0.0,0.0,0.0,2005-01-04
mono ,0.0,100.0,84.9,12.17,0.0,0.0,2004-12-28
mono ,0.0,100.0,83.89,12.17,0.0,0.0,2004-12-21
mono ,0.0,100.0,83.89,12.17,0.0,0.0,2004-12-14
mono ,0.0,100.0,77.44,14.21,0.0,0.0,2004-12-07
mono ,0.0,100.0,83.89,14.21,0.0,0.0,2004-11-30
mono ,0.0,100.0,85.55,7.42,0.0,0.0,2004-11-23
mono ,0.0,100.0,85.55,7.42,0.0,0.0,2004-11-16
mono ,0.0,100.0,85.55,7.42,0.0,0.0,2004-11-09
mono ,0.0,100.0,85.55,41.71,0.0,0.0,2004-11-02
mono ,0.0,100.0,85.55,41.71,0.0,0.0,2004-10-26
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-10-19
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-10-12
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-10-05
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-09-28
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-09-21
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-09-14
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-09-07
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-08-31
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-08-24
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-08-17
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-08-10
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-08-03
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-07-27
mono ,0.0,100.0,100.0,63.31,0.0,0.0,2004-07-20
mono ,0.0,100.0,100.0,40.81,0.0,0.0,2004-07-13
mono ,0.0,100.0,100.0,40.81,0.0,0.0,2004-07-06
mono ,0.0,100.0,100.0,24.24,0.0,0.0,2004-06-29
mono ,0.0,100.0,100.0,24.24,0.0,0.0,2004-06-22
mono ,0.0,100.0,100.0,25.96,0.0,0.0,2004-06-15
mono ,0.0,100.0,100.0,25.96,0.0,0.0,2004-06-08
mono ,0.0,100.0,100.0,23.28,0.0,0.0,2004-06-01
mono ,0.0,100.0,99.81,25.03,0.0,0.0,2004-05-25
mono ,0.0,100.0,91.91,25.03,0.0,0.0,2004-05-18
mono ,0.0,100.0,91.91,25.03,0.0,0.0,2004-05-11
mono ,0.0,100.0,91.91,25.03,0.0,0.0,2004-05-04
mono ,0.0,100.0,90.94,25.03,0.0,0.0,2004-04-27
mono ,0.0,100.0,42.66,1.39,0.0,0.0,2004-04-20
mono ,0.0,100.0,42.66,1.39,0.0,0.0,2004-04-13
mono ,52.29,47.71,7.98,0.56,0.0,0.0,2004-04-06
mono ,49.26,50.74,10.85,0.55,0.0,0.0,2004-03-30
mono ,49.26,50.74,10.85,0.55,0.0,0.0,2004-03-23
mono ,49.26,50.74,10.85,0.55,0.0,0.0,2004-03-16
mono ,49.26,50.74,10.85,0.55,0.0,0.0,2004-03-09
mono ,49.26,50.74,10.85,0.55,0.0,0.0,2004-03-02
mono ,47.4,52.6,10.85,2.95,0.0,0.0,2004-02-24
mono ,47.4,52.6,10.85,2.95,0.0,0.0,2004-02-17
mono ,47.4,52.6,10.85,2.95,0.0,0.0,2004-02-10
mono ,47.4,52.6,10.85,2.95,0.0,0.0,2004-02-03
mono ,47.4,52.6,10.85,2.95,0.0,0.0,2004-01-27
mono ,38.92,61.08,16.01,2.95,0.0,0.0,2004-01-20
mono ,10.07,89.93,46.52,10.48,0.0,0.0,2004-01-13
mono ,38.79,61.21,26.74,3.5,0.0,0.0,2004-01-06
mono ,25.33,74.67,22.18,6.43,0.0,0.0,2003-12-30
mono ,0.0,100.0,75.54,7.02,0.0,0.0,2003-12-23
mono ,0.0,100.0,74.74,6.56,0.0,0.0,2003-12-16
mono ,0.0,100.0,54.67,3.97,0.0,0.0,2003-12-09
mono ,0.0,100.0,86.23,7.46,0.0,0.0,2003-12-02
mono ,2.68,97.32,69.39,11.34,0.0,0.0,2003-11-25
mono ,0.37,99.63,82.86,19.45,0.0,0.0,2003-11-18
mono ,0.35,99.65,67.12,9.73,0.0,0.0,2003-11-11
mono ,0.0,100.0,89.87,15.04,0.0,0.0,2003-11-04
mono ,0.0,100.0,73.43,20.87,0.0,0.0,2003-10-28
mono ,7.16,92.84,63.98,17.91,0.0,0.0,2003-10-21
mono ,0.0,100.0,55.26,12.39,0.0,0.0,2003-10-14
mono ,0.0,100.0,54.5,16.97,0.0,0.0,2003-10-07
mono ,0.03,99.97,40.95,16.04,0.0,0.0,2003-09-30
mono ,0.06,99.94,43.41,24.13,0.0,0.0,2003-09-23
mono ,0.0,100.0,47.35,20.38,0.0,0.0,2003-09-16
mono ,0.07,99.93,90.88,17.23,0.0,0.0,2003-09-09
mono ,0.07,99.93,96.22,22.14,0.0,0.0,2003-09-02
mono ,0.0,100.0,68.13,13.72,0.0,0.0,2003-08-26
mono ,0.41,99.59,64.46,9.3,0.0,0.0,2003-08-19
mono ,0.32,99.68,57.34,1.62,0.0,0.0,2003-08-12
mono ,0.0,100.0,67.02,3.56,0.0,0.0,2003-08-05
mono ,0.05,99.95,58.34,2.6,0.0,0.0,2003-07-29
mono ,0.17,99.83,59.45,2.23,0.0,0.0,2003-07-22
mono ,0.0,100.0,58.46,7.42,0.0,0.0,2003-07-15
mono ,0.0,100.0,57.06,4.56,0.0,0.0,2003-07-08
mono ,5.12,94.88,51.41,4.72,0.0,0.0,2003-07-01
mono ,6.06,93.94,47.99,4.53,0.0,0.0,2003-06-24
mono ,4.63,95.37,45.0,6.09,0.0,0.0,2003-06-17
mono ,2.06,97.94,50.22,7.4,0.0,0.0,2003-06-10
mono ,2.13,97.87,52.57,8.49,0.0,0.0,2003-06-03
mono ,2.85,97.15,46.25,6.14,0.0,0.0,2003-05-27
mono ,4.57,95.43,39.37,5.94,0.0,0.0,2003-05-20
mono ,6.43,93.57,46.99,1.29,0.0,0.0,2003-05-13
mono ,0.0,100.0,96.12,3.37,0.0,0.0,2003-05-06
mono ,0.0,100.0,93.48,2.71,0.0,0.0,2003-04-29
mono ,0.0,100.0,90.47,4.55,0.0,0.0,2003-04-22
mono ,0.0,100.0,97.49,19.23,0.0,0.0,2003-04-15
mono ,0.0,100.0,99.49,31.89,0.0,0.0,2003-04-08
mono ,0.0,100.0,98.52,40.47,0.0,0.0,2003-04-01
mono ,0.0,100.0,99.55,37.03,0.0,0.0,2003-03-25
mono ,0.0,100.0,100.0,35.6,0.0,0.0,2003-03-18
mono ,0.0,100.0,100.0,54.96,0.0,0.0,2003-03-11
mono ,0.0,100.0,99.96,54.81,0.0,0.0,2003-03-04
mono ,0.0,100.0,99.57,38.58,0.0,0.0,2003-02-25
mono ,0.0,100.0,99.51,39.14,0.0,0.0,2003-02-18
mono ,0.0,100.0,96.88,49.81,0.0,0.0,2003-02-11
mono ,0.07,99.93,66.7,11.89,0.0,0.0,2003-02-04
mono ,17.07,82.93,40.03,8.16,0.0,0.0,2003-01-28
mono ,16.87,83.13,36.36,4.7,0.0,0.0,2003-01-21
mono ,7.49,92.51,42.59,8.7,0.0,0.0,2003-01-14
mono ,9.55,90.45,52.47,11.43,0.0,0.0,2003-01-07
mono ,3.39,96.61,40.76,15.13,0.0,0.0,2002-12-31
mono ,7.88,92.12,45.02,16.12,0.0,0.0,2002-12-24
mono ,0.0,100.0,49.39,11.56,0.0,0.0,2002-12-17
mono ,0.0,100.0,100.0,18.23,0.0,0.0,2002-12-10
mono ,0.0,100.0,34.16,0.0,0.0,0.0,2002-12-03
mono ,0.0,100.0,40.31,0.15,0.0,0.0,2002-11-26
mono ,0.0,100.0,42.47,0.0,0.0,0.0,2002-11-19
mono ,0.0,100.0,37.02,0.0,0.0,0.0,2002-11-12
mono ,0.0,100.0,100.0,99.98,0.0,0.0,2002-11-05
mono ,0.0,100.0,95.41,16.43,0.0,0.0,2002-10-29
mono ,0.0,100.0,95.56,15.74,0.0,0.0,2002-10-22
mono ,0.0,100.0,96.85,17.98,0.0,0.0,2002-10-15
mono ,0.0,100.0,95.12,17.25,0.0,0.0,2002-10-08
mono ,0.0,100.0,100.0,12.71,0.0,0.0,2002-10-01
mono ,0.0,100.0,100.0,24.12,0.0,0.0,2002-09-24
mono ,0.0,100.0,100.0,22.1,0.0,0.0,2002-09-17
mono ,0.0,100.0,100.0,22.12,0.01,0.0,2002-09-10
mono ,0.0,100.0,100.0,20.66,0.0,0.0,2002-09-03
mono ,0.0,100.0,100.0,22.15,0.38,0.0,2002-08-27
mono ,0.0,100.0,100.0,25.25,0.0,0.0,2002-08-20
mono ,0.0,100.0,100.0,22.22,0.0,0.0,2002-08-13
mono ,0.0,100.0,100.0,23.7,0.0,0.0,2002-08-06
mono ,0.0,100.0,100.0,18.1,0.0,0.0,2002-07-30
mono ,0.0,100.0,100.0,16.31,0.0,0.0,2002-07-23
mono ,0.0,100.0,100.0,26.42,0.0,0.0,2002-07-16
mono ,0.0,100.0,100.0,51.76,0.0,0.0,2002-07-09
mono ,0.0,100.0,100.0,49.78,0.0,0.0,2002-07-02
mono ,0.0,100.0,100.0,48.36,0.0,0.0,2002-06-25
mono ,0.0,100.0,100.0,30.42,0.0,0.0,2002-06-18
mono ,0.0,100.0,100.0,16.15,0.0,0.0,2002-06-11
mono ,0.0,100.0,99.89,14.49,0.0,0.0,2002-06-04
mono ,0.0,100.0,93.64,16.29,0.0,0.0,2002-05-28
mono ,4.6,95.4,63.64,18.19,0.0,0.0,2002-05-21
mono ,1.67,98.33,69.83,15.85,0.0,0.0,2002-05-14
mono ,3.65,96.35,65.78,16.45,0.0,0.0,2002-05-07
mono ,4.0,96.0,69.16,15.37,0.0,0.0,2002-04-30
mono ,1.63,98.37,66.67,15.82,0.0,0.0,2002-04-23
mono ,0.12,99.88,72.29,16.86,0.0,0.0,2002-04-16
mono ,14.48,85.52,57.77,3.29,0.0,0.0,2002-04-09
mono ,12.01,87.99,38.26,0.0,0.0,0.0,2002-04-02
mono ,7.19,92.81,20.93,0.0,0.0,0.0,2002-03-26
mono ,8.77,91.23,18.33,0.0,0.0,0.0,2002-03-19
mono ,38.03,61.97,0.96,0.0,0.0,0.0,2002-03-12
mono ,3.39,96.61,14.59,0.0,0.0,0.0,2002-03-05
mono ,5.14,94.86,8.66,0.0,0.0,0.0,2002-02-26
mono ,1.06,98.94,3.44,0.0,0.0,0.0,2002-02-19
mono ,0.29,99.71,14.03,0.0,0.0,0.0,2002-02-12
mono ,30.49,69.51,8.04,0.0,0.0,0.0,2002-02-05
mono ,33.78,66.22,7.64,0.0,0.0,0.0,2002-01-29
mono ,34.23,65.77,5.59,0.0,0.0,0.0,2002-01-22
mono ,30.34,69.66,13.21,0.0,0.0,0.0,2002-01-15
mono ,31.18,68.82,5.54,0.0,0.0,0.0,2002-01-08
mono ,0.0,100.0,72.91,1.28,0.0,0.0,2002-01-01
mono ,0.0,100.0,100.0,82.15,0.0,0.0,2001-12-25
mono ,0.0,100.0,100.0,87.54,0.0,0.0,2001-12-18
mono ,0.0,100.0,100.0,87.54,0.0,0.0,2001-12-11
mono ,0.0,100.0,100.0,87.53,7.3,0.0,2001-12-04
mono ,0.0,100.0,100.0,71.7,36.04,0.0,2001-11-27
mono ,0.0,100.0,100.0,71.7,36.04,0.0,2001-11-20
mono ,0.0,100.0,100.0,70.82,36.04,0.0,2001-11-13
mono ,0.0,100.0,100.0,70.82,36.04,0.0,2001-11-06
mono ,0.0,100.0,100.0,70.82,36.04,0.0,2001-10-30
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-10-23
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-10-16
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-10-09
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-10-02
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-09-25
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-09-18
mono ,0.0,100.0,100.0,73.14,36.04,0.0,2001-09-11
mono ,0.0,100.0,100.0,72.11,36.04,0.0,2001-09-04
mono ,0.0,100.0,100.0,72.11,36.04,0.0,2001-08-28
mono ,0.0,100.0,90.75,48.06,22.84,0.0,2001-08-21
mono ,0.0,100.0,69.15,28.76,4.36,0.0,2001-08-14
mono ,0.0,100.0,69.15,28.76,4.22,0.0,2001-08-07
mono ,0.0,100.0,69.15,28.76,4.22,0.0,2001-07-31
mono ,0.0,100.0,69.15,28.76,4.22,0.0,2001-07-24
mono ,0.0,100.0,69.15,28.76,4.22,0.0,2001-07-17
mono ,0.0,100.0,69.15,28.18,4.22,0.0,2001-07-10
mono ,0.0,100.0,99.18,52.91,5.02,0.0,2001-07-03
mono ,0.0,100.0,99.18,7.6,0.0,0.0,2001-06-26
mono ,0.0,100.0,86.17,0.0,0.0,0.0,2001-06-19
mono ,0.0,100.0,88.09,0.0,0.0,0.0,2001-06-12
mono ,0.0,100.0,83.82,0.0,0.0,0.0,2001-06-05
mono ,3.63,96.37,80.5,0.0,0.0,0.0,2001-05-29
mono ,3.63,96.37,80.5,0.0,0.0,0.0,2001-05-22
mono ,3.63,96.37,80.5,0.0,0.0,0.0,2001-05-15
mono ,5.06,94.94,20.92,0.0,0.0,0.0,2001-05-08
mono ,5.06,94.94,20.92,0.0,0.0,0.0,2001-05-01
mono ,5.06,94.94,20.92,0.0,0.0,0.0,2001-04-24
mono ,5.06,94.94,20.92,0.0,0.0,0.0,2001-04-17
mono ,5.06,94.94,20.92,0.0,0.0,0.0,2001-04-10
mono ,1.58,98.42,0.0,0.0,0.0,0.0,2001-04-03
mono ,64.56,35.44,0.0,0.0,0.0,0.0,2001-03-27
mono ,64.56,35.44,0.0,0.0,0.0,0.0,2001-03-20
mono ,64.55,35.45,0.0,0.0,0.0,0.0,2001-03-13
mono ,64.55,35.45,0.0,0.0,0.0,0.0,2001-03-06
mono ,64.55,35.45,0.0,0.0,0.0,0.0,2001-02-27
mono ,64.55,35.45,0.0,0.0,0.0,0.0,2001-02-20
mono ,64.57,35.43,0.0,0.0,0.0,0.0,2001-02-13
mono ,22.96,77.04,0.0,0.0,0.0,0.0,2001-02-06
mono ,22.88,77.12,0.0,0.0,0.0,0.0,2001-01-30
mono ,23.56,76.44,0.0,0.0,0.0,0.0,2001-01-23
mono ,0.32,99.68,0.0,0.0,0.0,0.0,2001-01-16
mono ,0.0,100.0,0.0,0.0,0.0,0.0,2001-01-09
mono ,99.84,0.16,0.0,0.0,0.0,0.0,2001-01-02
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-12-26
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-12-19
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-12-12
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-12-05
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-11-28
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-11-21
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-11-14
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-11-07
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-10-31
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-10-24
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-10-17
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-10-10
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-10-03
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-09-26
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-09-19
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-09-12
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-09-05
mono ,57.18,42.82,0.0,0.0,0.0,0.0,2000-08-29
mono ,54.93,45.07,0.0,0.0,0.0,0.0,2000-08-22
mono ,54.93,45.07,0.0,0.0,0.0,0.0,2000-08-15
mono ,55.47,44.53,0.0,0.0,0.0,0.0,2000-08-08
mono ,65.52,34.48,0.0,0.0,0.0,0.0,2000-08-01
mono ,65.51,34.49,0.0,0.0,0.0,0.0,2000-07-25
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-07-18
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-07-11
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-07-04
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-06-27
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-06-20
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-06-13
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-06-06
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-05-30
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-05-23
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-05-16
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-05-09
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-05-02
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-04-25
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-04-18
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-04-11
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-04-04
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-03-28
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-03-21
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-03-14
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-03-07
mono ,100.0,0.0,0.0,0.0,0.0,0.0,2000-02-29
mono ,99.92,0.08,0.0,0.0,0.0,0.0,2000-02-22
mono ,48.97,51.03,0.0,0.0,0.0,0.0,2000-02-15
mono ,48.96,51.04,0.0,0.0,0.0,0.0,2000-02-08
mono ,29.97,70.03,0.0,0.0,0.0,0.0,2000-02-01
mono ,10.04,89.96,0.0,0.0,0.0,0.0,2000-01-25
mono ,0.0,100.0,0.0,0.0,0.0,0.0,2000-01-18
mono ,0.0,100.0,0.0,0.0,0.0,0.0,2000-01-11
mono ,19.04,80.96,0.0,0.0,0.0,0.0,2000-01-04
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2025-03-04
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2025-02-25
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2025-02-18
san mateo ,99.56,0.44,0.0,0.0,0.0,0.0,2025-02-11
san mateo ,99.56,0.44,0.0,0.0,0.0,0.0,2025-02-04
san mateo ,99.56,0.44,0.0,0.0,0.0,0.0,2025-01-28
san mateo ,99.56,0.44,0.0,0.0,0.0,0.0,2025-01-21
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2025-01-14
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2025-01-07
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-12-31
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-12-24
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-12-17
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-12-10
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-12-03
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-11-26
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-11-19
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-11-12
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-11-05
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-10-29
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-10-22
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-10-15
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-10-08
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-10-01
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-09-24
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-09-17
san mateo ,0.0,100.0,0.0,0.0,0.0,0.0,2024-09-10
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-09-03
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-08-27
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-08-20
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-08-13
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-08-06
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-30
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-23
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-16
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-09
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-07-02
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-06-25
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-06-18
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-06-11
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-06-04
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-05-28
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-05-21
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-05-14
san mateo ,100.0,0.0,0.0,0.0,0.0,0.0,2024-05-07
